night_date,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),soil_temperature_0_to_7cm (°C),rain (mm),snowfall (cm),wind_gusts_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),vapour_pressure_deficit (kPa),hour
2025-01-29,0.2384615384615385,53.84615384615385,-5.523076923076923,3.6923076923076925,1008.5,18.453846153846154,302.61538461538464,-8.076923076923077,0.8846153846153846,0.0,0.0,42.107692307692304,33.4,304.7692307692308,0.29615384615384616,11.076923076923077
2025-01-30,2.2153846153846155,77.6923076923077,-1.9615384615384615,100.0,1016.6153846153846,12.876923076923077,181.46153846153845,-1.376923076923077,0.24615384615384617,0.06923076923076923,0.0,26.115384615384617,26.33846153846154,188.84615384615384,0.15692307692307692,11.076923076923077
2025-01-31,8.561538461538461,97.46153846153847,5.584615384615384,100.0,999.5230769230768,17.33076923076923,259.2307692307692,8.192307692307692,5.623076923076923,1.0615384615384615,0.0,35.330769230769235,33.3,261.7692307692308,0.024615384615384615,11.076923076923077
2025-02-01,-5.392307692307692,46.0,-10.792307692307693,29.53846153846154,1027.1307692307694,12.246153846153845,175.23076923076923,-15.323076923076922,0.2076923076923077,0.0,0.0,26.307692307692307,22.861538461538462,152.84615384615384,0.2253846153846154,11.076923076923077
2025-02-02,0.6384615384615385,87.84615384615384,-3.0999999999999996,86.6923076923077,1018.3153846153847,9.923076923076923,209.69230769230768,-1.2000000000000002,-0.5769230769230769,0.007692307692307693,0.005384615384615385,19.053846153846152,21.592307692307692,208.84615384615384,0.07846153846153846,11.076923076923077
2025-02-03,5.792307692307692,89.6923076923077,2.0384615384615383,90.61538461538461,1005.3538461538462,16.33076923076923,236.84615384615384,4.230769230769231,1.0461538461538462,0.0,0.0,32.43076923076923,33.63076923076923,238.6153846153846,0.09769230769230769,11.076923076923077
2025-02-04,-1.330769230769231,55.46153846153846,-6.223076923076923,48.76923076923077,1020.4076923076923,11.784615384615384,340.7692307692308,-9.184615384615386,0.9307692307692308,0.0,0.0,25.084615384615386,22.661538461538463,343.84615384615387,0.2507692307692308,11.076923076923077
2025-02-05,-0.24615384615384614,72.53846153846153,-4.315384615384615,100.0,1021.2384615384616,9.253846153846153,117.53846153846153,-4.8307692307692305,0.6384615384615385,0.14615384615384613,0.19923076923076927,18.723076923076924,18.007692307692306,121.46153846153847,0.16461538461538464,11.076923076923077
2025-02-06,3.8615384615384616,96.46153846153847,0.3076923076923077,73.6923076923077,1004.8153846153847,13.876923076923077,251.30769230769232,3.3307692307692305,2.6153846153846154,0.0,0.0,27.576923076923077,27.66153846153846,255.30769230769232,0.02923076923076923,11.076923076923077
2025-02-07,-2.4,52.84615384615385,-6.884615384615385,60.0,1019.5846153846154,7.953846153846154,338.3076923076923,-10.784615384615384,1.023076923076923,0.0,0.0,16.484615384615385,16.9,262.46153846153845,0.24384615384615385,11.076923076923077
2025-02-08,0.46153846153846156,91.23076923076923,-3.076923076923077,100.0,1007.2384615384616,8.946153846153846,139.23076923076923,-0.9846153846153847,0.8384615384615385,0.47692307692307695,0.02153846153846154,20.023076923076925,17.26153846153846,153.07692307692307,0.053076923076923084,11.076923076923077
