date,state,gapfilled_ntl,ntl_variability,lunar_irradiance,quality_score,total_passed,peak_birds,peak_direction,peak_speed_mph,peak_altitude_ft,day_of_year,month,year,season,peak_speed_missing,peak_altitude_missing
2025-10-06,NJ,109.95139965095989,0.3462170971001951,7.399900523914656,0.97343339150669,4700.0,9500.0,Low activity,-1.0,-1.0,279,10,2025,fall,1,1
2025-10-07,NJ,0.0,0.0,0.0,1.0,200.0,13900.0,Low activity,-1.0,-1.0,280,10,2025,fall,1,1
2025-10-08,NJ,102.19845212332754,0.0123447051424958,8.519757345680413,0.9993205351948806,23638800.0,10023300.0,SSW,32.0,2100.0,281,10,2025,fall,0,0
2025-10-09,NJ,72.99206655031996,0.0270260123617736,7.418026047350544,0.8671227457824315,3358500.0,1913800.0,SW,25.0,1600.0,282,10,2025,fall,0,0
2025-10-10,NJ,51.43887795229784,0.0487473081811783,7.741615256639284,0.9324188481675392,4200.0,17700.0,Low activity,-1.0,-1.0,283,10,2025,fall,1,1
2025-10-11,NJ,35.68493542757416,0.0938711995935088,8.175815618435516,0.9918208260616636,90300.0,67100.0,SW,26.0,900.0,284,10,2025,fall,0,0
2025-10-12,NJ,24.177226294357183,0.1042507129601624,8.522440967590997,0.9956788830715532,8400.0,121300.0,SSW,27.0,1300.0,285,10,2025,fall,0,0
2025-10-13,NJ,15.560578941244907,0.0835873957422818,7.514861775028592,0.8842024432809772,35800.0,69600.0,SW,31.0,1600.0,286,10,2025,fall,0,0
2025-10-14,NJ,9.799999999999995,3.552713678800501e-15,8.501652228753224,0.916237347294939,3940600.0,1430700.0,S,29.0,1600.0,287,10,2025,fall,0,0
2025-10-15,NJ,5.9,0.0,7.454687277241059,0.9877649796393252,18334100.0,7119400.0,SSW,35.0,2200.0,288,10,2025,fall,0,0
2025-10-16,NJ,3.299737056428155,0.0051210563229118,7.912863232673837,0.9849912739965097,4846700.0,1978500.0,SSW,33.0,2000.0,289,10,2025,fall,0,0
2025-10-17,NJ,0.5039139034322281,0.0624386482248873,8.72144039841943,0.9992553810354856,5422500.0,2762100.0,SW,25.0,1600.0,290,10,2025,fall,0,0
2025-10-18,NJ,0.5,0.0,8.660447122354192,0.9999418266433971,10800.0,74100.0,SW,5.0,4700.0,291,10,2025,fall,0,0
2025-10-19,NJ,0.5,0.0,7.430657982715952,0.9999255381035486,300.0,12400.0,Low activity,-1.0,-1.0,292,10,2025,fall,1,1
2025-10-20,NJ,0.0,0.0,0.0,1.0,622900.0,322700.0,SE,27.0,1500.0,293,10,2025,fall,0,0
2025-10-21,NJ,0.2364746945898778,0.249633864116155,2.032006316323299,0.9999697498545664,4300.0,40800.0,ESE,14.0,1200.0,294,10,2025,fall,0,0
2025-10-22,NJ,0.5,0.0,8.367906326455065,0.9849726585223968,348800.0,758200.0,SSE,15.0,1200.0,295,10,2025,fall,0,0
2025-10-23,NJ,0.5,0.0,9.712466768290517,0.9979197207678884,1171100.0,977700.0,S,19.0,1000.0,296,10,2025,fall,0,0
2025-10-24,NJ,0.5,0.0,8.283684585945698,0.9999511343804536,12861600.0,6373800.0,SSW,26.0,2400.0,297,10,2025,fall,0,0
2025-10-25,NJ,0.5,0.0,7.739418605835078,0.9995462478184992,5430700.0,3299100.0,SSW,20.0,1600.0,298,10,2025,fall,0,0
2025-10-26,NJ,0.5,0.0,8.190660030304137,0.9849237929028504,7862600.0,4177900.0,SSW,25.0,3000.0,299,10,2025,fall,0,0
2025-10-27,NJ,0.5,0.0,8.122916878483144,0.9976358347876672,2505100.0,878700.0,SW,31.0,1800.0,300,10,2025,fall,0,0
2025-10-28,NJ,0.5,0.0,9.165256702767143,0.995848749272833,198800.0,362700.0,WSW,31.0,1400.0,301,10,2025,fall,0,0
2025-10-29,NJ,0.5,0.0,7.797073980361042,0.985175101803374,8000.0,98100.0,SSE,12.0,1900.0,302,10,2025,fall,0,0
2025-10-30,NJ,0.0,0.0,0.0,1.0,24900.0,30000.0,Low activity,-1.0,-1.0,303,10,2025,fall,1,1
2025-10-31,NJ,0.0,0.0,0.0,1.0,129300.0,218200.0,ESE,13.0,700.0,304,10,2025,fall,0,0
2025-11-01,NJ,0.0,0.0,0.0,1.0,3457300.0,1679800.0,S,22.0,2000.0,305,11,2025,fall,0,0
2025-11-02,NJ,0.0,0.0,0.0,1.0,168500.0,135300.0,SW,18.0,3500.0,306,11,2025,fall,0,0
2025-11-03,NJ,0.0,0.0,0.0,1.0,84600.0,261700.0,ESE,13.0,600.0,307,11,2025,fall,0,0
2021-03-01,VT,78.1,1.4210854715202004e-14,0.6348161426077926,1.0,12200.0,65400.0,ENE,0.0,1800.0,60,3,2021,spring,0,0
2021-03-02,VT,56.32995016662894,0.4494579499345434,0.6644317004813858,0.9435369712137952,12400.0,210000.0,SE,2.0,2900.0,61,3,2021,spring,0,0
2021-03-03,VT,39.85732790180652,0.2021453135400787,0.6614339238387539,0.9726870526423224,11900.0,69800.0,N,1.0,2100.0,62,3,2021,spring,0,0
2021-03-04,VT,27.61185528353547,0.0323261597756378,0.6677665388232646,0.990319545952758,12700.0,44300.0,Low activity,-1.0,-1.0,63,3,2021,spring,1,1
2021-03-05,VT,18.7,3.552713678800501e-15,0.6465534661635765,0.9987708064308568,12200.0,27300.0,Low activity,-1.0,-1.0,64,3,2021,spring,1,1
2021-03-06,VT,1.3178468256187017,2.904508364116312,0.8521024347820478,0.9947504115801572,11900.0,25900.0,Low activity,-1.0,-1.0,65,3,2021,spring,1,1
2021-03-07,VT,0.5,0.0,0.8137653988015165,0.9968626720094432,12300.0,65000.0,E,4.0,1000.0,66,3,2021,spring,0,0
2021-03-08,VT,0.5,0.0,0.8109338715390392,0.9966052957386478,19900.0,83100.0,NE,11.0,1000.0,67,3,2021,spring,0,0
2021-03-09,VT,0.5,0.0,0.5940620411751291,0.9972620489813668,14100.0,78200.0,N,12.0,700.0,68,3,2021,spring,0,0
2021-03-10,VT,0.5,0.0,0.619316724122417,0.9975815505589058,86100.0,56200.0,NNE,18.0,800.0,69,3,2021,spring,0,0
2021-03-11,VT,0.5,0.0,0.5688907463636373,0.9982582726502212,92600.0,118800.0,NE,14.0,900.0,70,3,2021,spring,0,0
2021-03-12,VT,0.5,0.0,0.5706517172557408,0.998892838283389,13400.0,78000.0,E,2.0,1200.0,71,3,2021,spring,0,0
2021-03-13,VT,0.5,0.0,0.7155443403194705,0.9980829905347656,11900.0,49400.0,ESE,2.0,2700.0,72,3,2021,spring,0,0
2021-03-14,VT,0.5,0.0,0.6004431625309246,0.998069677969035,11400.0,25800.0,Low activity,-1.0,-1.0,73,3,2021,spring,1,1
2021-03-15,VT,0.5,0.0,0.6314206937878448,0.9988129628890045,12300.0,46800.0,Low activity,-1.0,-1.0,74,3,2021,spring,1,1
2021-03-16,VT,0.5,0.0,0.5892102061734054,0.9992700276457616,18700.0,63600.0,NNE,8.0,700.0,75,3,2021,spring,0,0
2021-03-17,VT,0.5,0.0,0.5709378614509859,0.9993099653429538,28000.0,206000.0,ENE,3.0,2400.0,76,3,2021,spring,0,0
2021-03-18,VT,0.5,0.0,0.5318764045562512,0.9988706506738376,11300.0,34400.0,Low activity,-1.0,-1.0,77,3,2021,spring,1,1
2021-03-19,VT,0.5,0.0,0.5414309087973035,0.9993499030401464,16700.0,46200.0,Low activity,-1.0,-1.0,78,3,2021,spring,1,1
2021-03-20,VT,0.5,0.0,0.5236079848430758,0.9995074350679608,48000.0,86100.0,N,11.0,700.0,79,3,2021,spring,0,0
2021-03-21,VT,0.5,0.0,0.5437491099333951,0.9998047490359484,410200.0,205800.0,NNE,26.0,900.0,80,3,2021,spring,0,0
2021-03-22,VT,16.755805388039107,0.8475960188888574,0.5241810899598001,0.9947193489267854,367600.0,182600.0,NNE,30.0,1000.0,81,3,2021,spring,0,0
2021-03-23,VT,24.022632249246733,0.1238158138799137,0.5630504613588767,0.9900155757019048,386400.0,203700.0,NNE,32.0,1300.0,82,3,2021,spring,0,0
2021-03-24,VT,34.379735168692385,0.1256768813304571,0.4281789787042749,0.995336164472312,65800.0,86200.0,NNE,17.0,700.0,83,3,2021,spring,0,0
2021-03-25,VT,47.3,7.105427357601002e-15,0.5125961226783317,0.9847548934772864,294500.0,192100.0,NNE,30.0,1400.0,84,3,2021,spring,0,0
2021-03-26,VT,64.84556758123992,0.0498031491367345,0.5035899560540181,1.0,18900.0,65500.0,ENE,7.0,1300.0,85,3,2021,spring,0,0
2021-03-27,VT,88.57331496199264,0.3457974255880203,0.475129909824638,0.904244933459359,920300.0,508000.0,NNE,38.0,1600.0,86,3,2021,spring,0,0
2021-03-28,VT,126.68211057417098,0.7979047443102568,0.4305052272424999,0.9441160678230848,48400.0,90500.0,ENE,10.0,2100.0,87,3,2021,spring,0,0
2021-03-29,VT,128.48785849630133,0.9706741632208228,0.465589273609082,0.9433727829031155,61600.0,91600.0,NNE,13.0,500.0,88,3,2021,spring,0,0
2021-03-30,VT,89.01851245390525,0.0734978055084537,0.355151811866046,0.995484821456306,1963400.0,548200.0,NNE,52.0,1600.0,89,3,2021,spring,0,0
2021-03-31,VT,64.0,0.0,0.5034727320728433,0.9999977812390448,12800.0,57800.0,NNE,5.0,1900.0,90,3,2021,spring,0,0
2021-04-01,VT,45.10000000000002,2.1316282072803012e-14,0.5035793255833619,1.0,10600.0,28500.0,Low activity,-1.0,-1.0,91,4,2021,spring,1,1
2021-04-02,VT,31.16010224050481,0.1494885429870021,0.476150394538105,0.9937320003017516,10600.0,27600.0,Low activity,-1.0,-1.0,92,4,2021,spring,1,1
2021-04-03,VT,20.49755137540992,2.5375170562075486,0.6060617129956651,0.992334180900018,52800.0,86500.0,N,6.0,800.0,93,4,2021,spring,0,0
2021-04-04,VT,13.372126593625056,1.2778383676068623,0.6158975572946661,0.9937763755208542,10200.0,26900.0,Low activity,-1.0,-1.0,94,4,2021,spring,1,1
2021-04-05,VT,0.5,0.0,0.4691400243569129,0.9991901522513766,10000.0,27100.0,Low activity,-1.0,-1.0,95,4,2021,spring,1,1
2021-04-06,VT,0.5,0.0,0.4598795196080137,0.9991901522513766,74100.0,145200.0,NE,9.0,1000.0,96,4,2021,spring,0,0
2021-04-07,VT,0.5,0.0,0.4898390462680991,0.999747061251115,737900.0,646900.0,NE,19.0,1700.0,97,4,2021,spring,0,0
2021-04-08,VT,0.5,0.0,0.6388852918872765,0.99983137416741,4277800.0,2035900.0,NE,36.0,2200.0,98,4,2021,spring,0,0
2021-04-09,VT,0.5,0.0,0.5780149362424458,1.0,1112200.0,633000.0,NE,31.0,2100.0,99,4,2021,spring,0,0
2021-04-10,VT,0.5,0.0,0.4916684891778092,0.9982937728255032,545100.0,436100.0,NE,22.0,1900.0,100,4,2021,spring,0,0
2021-04-11,VT,0.5,0.0,0.4281462222288583,0.9991790584466012,65100.0,80900.0,N,14.0,1100.0,101,4,2021,spring,0,0
2021-04-12,VT,0.5,0.0,0.4875146618302218,0.9993432467572808,56900.0,88500.0,N,9.0,1200.0,102,4,2021,spring,0,0
2021-04-13,VT,0.5,0.0,0.5062072607749895,0.9990814329645752,153200.0,138300.0,NE,21.0,3500.0,103,4,2021,spring,0,0
2021-04-14,VT,0.5,0.0,0.4996834688068612,0.9984535236142728,525100.0,620800.0,NNE,17.0,2100.0,104,4,2021,spring,0,0
2021-04-15,VT,0.5,0.0,0.5063631470268546,0.9991590895980048,12200.0,30300.0,Low activity,-1.0,-1.0,105,4,2021,spring,1,1
2021-04-16,VT,0.5,0.0,0.4573121953463581,0.999951187258987,9800.0,57400.0,SSE,1.0,1300.0,106,4,2021,spring,0,0
2021-04-17,VT,0.5,0.0,0.4592668830294695,0.9991746209246908,55000.0,86700.0,NE,16.0,900.0,107,4,2021,spring,0,0
2021-04-18,VT,0.5,0.0,0.5293398937590119,0.9995362789603774,474100.0,271000.0,NE,24.0,1200.0,108,4,2021,spring,0,0
2021-04-19,VT,0.581792403849994,0.804766570797018,0.5728356985484664,0.9992922152553128,2717800.0,1314200.0,NNE,35.0,1300.0,109,4,2021,spring,0,0
2021-04-20,VT,5.681996086105674,6.200005423265127,0.6885797664043062,0.9941535648832264,173600.0,261200.0,ENE,9.0,1900.0,110,4,2021,spring,0,0
2021-04-21,VT,20.1,0.0,0.4402511097500486,0.9991479957932292,9900.0,69200.0,S,0.0,1600.0,111,4,2021,spring,0,0
2021-04-22,VT,28.899999999999988,1.4210854715202004e-14,0.4394691333474165,0.997668082236156,15300.0,32000.0,Low activity,-1.0,-1.0,112,4,2021,spring,1,1
2021-04-23,VT,40.929713202958936,0.3359876306310584,0.4309187637739756,0.9523121707913432,254300.0,153300.0,NNE,29.0,700.0,113,4,2021,spring,0,0
2021-04-24,VT,56.84606014617196,0.1939259806490098,0.3728006858776966,0.99546929012962,2217000.0,1478700.0,NNE,25.0,2900.0,114,4,2021,spring,0,0
2021-04-25,VT,80.17400322164089,0.4160768911893201,0.4761945509770125,0.998708681124113,16100.0,62700.0,NNE,4.0,1900.0,115,4,2021,spring,0,0
2021-04-26,VT,112.79541603986668,0.1461552740580439,0.4508381171209654,0.9702064778944846,10100.0,33000.0,Low activity,-1.0,-1.0,116,4,2021,spring,1,1
2021-04-27,VT,157.1932505291745,0.0696744848403302,0.3839068955149794,0.995320633145626,810100.0,1225100.0,N,15.0,1600.0,117,4,2021,spring,0,0
2021-04-28,VT,101.50068426587858,0.0082436865578285,0.4602082917500704,0.9999933437171348,63800.0,203600.0,ENE,10.0,1800.0,118,4,2021,spring,0,0
2021-04-29,VT,71.7917355591943,0.0992422691446596,0.4626737818726479,0.9916397087210618,10700.0,66700.0,NNE,4.0,1200.0,119,4,2021,spring,0,0
2021-04-30,VT,49.40079476017412,0.0088794354369208,0.4602369587557006,1.0,11100.0,127700.0,ENE,2.0,1600.0,120,4,2021,spring,0,0
2021-05-01,VT,34.20008697542943,0.0078022583835387,0.4610527677028599,0.9999933437171348,2257300.0,2969900.0,NE,10.0,1200.0,121,5,2021,spring,0,0
2021-05-02,VT,23.30000000000001,1.0658141036401504e-14,0.4619226849020337,0.9999312184103908,580800.0,1285400.0,ENE,13.0,1000.0,122,5,2021,spring,0,0
2021-05-03,VT,13.949627913787824,4.535788203856748,0.4752813229161495,0.9996072793109416,766300.0,705400.0,NNE,30.0,3000.0,123,5,2021,spring,0,0
2021-05-04,VT,0.8970250853113587,1.8694924087832,0.4607851333725645,0.9784935500619034,476600.0,886500.0,N,29.0,1400.0,124,5,2021,spring,0,0
2021-05-05,VT,2.46937444253631,2.6368776496141235,0.4618870976518991,0.9999955624780896,9300.0,46000.0,Low activity,-1.0,-1.0,125,5,2021,spring,1,1
2021-05-06,VT,0.5,0.0,0.5037367947759244,0.9982760227378622,1275400.0,1155500.0,NNE,19.0,1000.0,126,5,2021,spring,0,0
2021-05-07,VT,0.5,0.0,0.5733005929913009,0.9994564035659924,6958100.0,4656900.0,NNE,31.0,2300.0,127,5,2021,spring,0,0
2021-05-08,VT,0.5,0.0,0.4529009637872455,0.9999933437171348,361900.0,458000.0,ENE,18.0,1700.0,128,5,2021,spring,0,0
2021-05-09,VT,0.5,0.0,0.6256935258727256,0.9281964579700112,508500.0,1003200.0,NNE,15.0,2200.0,129,5,2021,spring,0,0
2021-05-10,VT,0.5,0.0,0.4668263325068913,1.0,614500.0,673100.0,NE,26.0,800.0,130,5,2021,spring,0,0
2021-05-11,VT,0.5,0.0,0.5657520429634616,0.940947677179156,47900.0,326400.0,ENE,10.0,1000.0,131,5,2021,spring,0,0
2021-05-12,VT,0.5,0.0,0.5038204564972533,0.999261152601941,919600.0,749100.0,NNE,20.0,500.0,132,5,2021,spring,0,0
2021-05-13,VT,0.5,0.0,0.5471035556965868,0.9985156489210164,2079600.0,1654100.0,NE,22.0,900.0,133,5,2021,spring,0,0
2021-05-14,VT,0.5,0.0,0.6272030602772211,0.9971732985431616,4216100.0,2659200.0,NNE,27.0,1500.0,134,5,2021,spring,0,0
2021-05-15,VT,0.5,0.0,0.6281510703849315,0.9067299457291068,5626900.0,3281900.0,NE,26.0,1900.0,135,5,2021,spring,0,0
2021-05-16,VT,0.5,0.0,0.4955753544634414,0.8691796353244494,3882700.0,2779800.0,NNE,25.0,1200.0,136,5,2021,spring,0,0
2021-05-18,VT,0.5,0.0,0.4553899419085797,0.999463059848858,717100.0,797200.0,ENE,20.0,500.0,138,5,2021,spring,0,0
2021-05-19,VT,0.5,0.0,0.5398345888623456,0.9991235894227228,2729800.0,1902300.0,NNE,22.0,1100.0,139,5,2021,spring,0,0
2021-05-20,VT,10.200030175148992,8.001244056778146,0.6836949951070046,0.9921078672825948,5584400.0,3259800.0,NNE,29.0,1900.0,140,5,2021,spring,0,0
2021-05-21,VT,14.719612959338988,12.090621356671624,0.4820456353463302,0.9642357921642236,2685300.0,1988200.0,NE,26.0,2000.0,141,5,2021,spring,0,0
2021-05-22,VT,0.5650860213622305,1.5207978729333629,0.4641237473723928,0.9999800311514038,938600.0,809700.0,ENE,20.0,800.0,142,5,2021,spring,0,0
2021-05-23,VT,51.85540956108469,0.0497065050961228,0.4101893765048084,0.9672311194536524,56900.0,164400.0,NNE,6.0,1100.0,143,5,2021,spring,0,0
2021-05-24,VT,72.06422159209411,0.0479348132186734,0.3626355049070206,0.9968404843998916,2288500.0,1104000.0,NE,40.0,1600.0,144,5,2021,spring,0,0
2021-05-25,VT,99.79416687744896,0.7816186246691524,0.4483814678922673,0.996343481945942,2381100.0,1211400.0,NE,42.0,1200.0,145,5,2021,spring,0,0
2021-05-26,VT,153.5612009709298,1.6054772941294857,0.4560397081710682,0.9124809741248096,1167100.0,1248000.0,NE,28.0,1100.0,146,5,2021,spring,0,0
2021-05-27,VT,112.58616070041845,0.9404075164078276,0.4462521316760967,0.8589955225403925,17000.0,55600.0,ENE,15.0,3400.0,147,5,2021,spring,0,0
2021-05-29,VT,54.51874675506211,0.0390286392390493,0.4608896052700799,0.9978123016982396,169800.0,326700.0,N,19.0,1100.0,149,5,2021,spring,0,0
2021-05-30,VT,38.11270551273349,0.0333034715837042,0.4335739088925862,0.9990703391597996,10100.0,54800.0,NNE,3.0,1800.0,150,5,2021,spring,0,0
2021-05-31,VT,26.25776144769716,0.1390510008981784,0.4557257140040756,0.9822543498808524,1025900.0,694400.0,NE,34.0,1000.0,151,5,2021,spring,0,0
2021-06-01,VT,17.687989846949865,0.1615099381086972,0.5066503836756876,0.934067299457291,1707900.0,869200.0,NE,32.0,1900.0,152,6,2021,other,0,0
2021-06-03,VT,7.5,0.0,0.4660874680219349,1.0,65900.0,129800.0,NNE,18.0,1800.0,154,6,2021,other,0,0
2021-06-04,VT,0.5,0.0,0.4664550483948994,0.9999800311514038,422800.0,259600.0,NNE,28.0,1000.0,155,6,2021,other,0,0
2021-06-05,VT,0.5064876570328066,0.1137243350028386,0.5304083026919095,0.9998934994741536,83400.0,195500.0,ENE,9.0,1000.0,156,6,2021,other,0,0
2021-06-06,VT,0.8844597982702541,0.3996980136680677,0.5174921509873238,0.9286268975953068,222800.0,205000.0,NE,23.0,1400.0,157,6,2021,other,0,0
2021-06-08,VT,0.5,0.0,0.4449253574673614,0.9005529152300189,24900.0,51100.0,N,12.0,1800.0,159,6,2021,other,0,0
2021-06-09,VT,0.5,0.0,0.4525791419310063,0.9330666382665264,7800.0,27900.0,Low activity,-1.0,-1.0,160,6,2021,other,1,1
2021-06-10,VT,0.5,0.0,0.5174568744182472,0.9997537175339803,32600.0,72300.0,NNW,11.0,900.0,161,6,2021,other,0,0
2021-06-11,VT,0.5,0.0,0.5044414489515557,0.9873907814919836,35500.0,73100.0,N,14.0,1000.0,162,6,2021,other,0,0
2021-06-14,VT,0.5,0.0,0.4315077079699141,0.916665557286189,15600.0,51700.0,NNE,10.0,1000.0,165,6,2021,other,0,0
2022-08-11,VT,109.16422602961602,0.7525493530286576,0.5538878020743041,0.9354273999227872,504500.0,360400.0,SSW,27.0,1900.0,223,8,2022,other,0,0
2022-08-12,VT,131.85660902325708,0.437846570158714,0.3211151472502406,0.9938518133933284,414200.0,280300.0,SSW,24.0,2300.0,224,8,2022,other,0,0
2022-08-13,VT,92.84723919574353,0.5659448611422498,0.42077476648665,0.9902751707336556,284600.0,316100.0,SW,15.0,1800.0,225,8,2022,other,0,0
2022-08-14,VT,66.39999999999998,2.8421709430404014e-14,0.4327492143318902,0.9967228900692696,191800.0,229900.0,SW,15.0,2000.0,226,8,2022,other,0,0
2022-08-15,VT,47.2,0.0,0.4226559987880192,0.996509889017577,419900.0,463400.0,SW,19.0,1500.0,227,8,2022,other,0,0
2022-08-16,VT,33.295187507488315,0.2278197465552464,0.4364379280293889,0.9545264942245651,668000.0,696300.0,SW,21.0,1900.0,228,8,2022,other,0,0
2022-08-17,VT,23.4,3.552713678800501e-15,0.566911889654484,0.9999201246056152,58700.0,197300.0,S,16.0,1300.0,229,8,2022,other,0,0
2022-08-18,VT,15.900069225341804,0.0052616864760362,0.5683297441119626,0.9998757493865124,106500.0,183300.0,SSE,16.0,1600.0,230,8,2022,other,0,0
2022-08-19,VT,10.702048803865967,0.0247071560991853,0.5756135530869705,0.9939805015287262,151600.0,301200.0,SSW,8.0,1300.0,231,8,2022,other,0,0
2022-08-20,VT,7.0,0.0,0.6007800838254592,0.9959152610816016,66900.0,246200.0,W,14.0,1100.0,232,8,2022,other,0,0
2022-08-21,VT,4.395913486072836,0.0197977725171131,0.5805364268940335,0.9777347338152482,10400.0,75200.0,SW,6.0,3100.0,233,8,2022,other,0,0
2022-08-22,VT,2.5,0.0,0.5666189013216811,0.9999955624780896,89900.0,294400.0,SW,10.0,1000.0,234,8,2022,other,0,0
2022-08-23,VT,1.09225297424906,0.2526133339067519,0.6066624257710539,0.9964122635355512,629300.0,907700.0,SSW,12.0,1500.0,235,8,2022,other,0,0
2022-08-24,VT,0.5743502358542895,0.0436699669548818,0.5947504164177012,0.9981495533634196,1171300.0,1301100.0,S,19.0,2600.0,236,8,2022,other,0,0
2022-08-25,VT,0.5,0.0,0.5618527958199427,0.9998069677969036,2197300.0,2302400.0,SW,18.0,1400.0,237,8,2022,other,0,0
2022-08-26,VT,0.5,0.0,0.5641350704140605,0.998839588020466,136300.0,167600.0,SSE,9.0,1100.0,238,8,2022,other,0,0
2022-08-27,VT,0.5,0.0,0.6162436971206422,0.9983958358294394,2014100.0,2070800.0,SW,18.0,1500.0,239,8,2022,other,0,0
2022-08-28,VT,0.5,0.0,0.8068736305379555,0.9994098095859348,10800.0,35700.0,Low activity,-1.0,-1.0,240,8,2022,other,1,1
2022-08-29,VT,0.5,0.0,0.643308612957677,0.9996383419643132,10100.0,25800.0,Low activity,-1.0,-1.0,241,8,2022,other,1,1
2022-08-30,VT,0.5,0.0,0.5122794598791374,0.9989838074825494,10800.0,67800.0,SE,16.0,1900.0,242,8,2022,other,0,0
2022-08-31,VT,0.5,0.0,0.5179229562304951,1.0,373200.0,1034100.0,E,29.0,700.0,243,8,2022,other,0,0
2022-09-01,VT,0.5,0.0,0.690929845425334,0.9997958739921278,2661600.0,2013900.0,S,25.0,1600.0,244,9,2022,fall,0,0
2022-09-02,VT,0.5,0.0,0.686988274341912,1.0,172300.0,186100.0,WSW,15.0,2300.0,245,9,2022,fall,0,0
2022-09-03,VT,0.5,0.0,0.6504153205129125,0.9999977812390448,33600.0,89000.0,S,6.0,1200.0,246,9,2022,fall,0,0
2022-09-04,VT,0.5,0.0,0.6648901416010163,0.999600623028076,3312200.0,4011600.0,SSW,19.0,1100.0,247,9,2022,fall,0,0
2022-09-05,VT,0.5,0.0,0.5260498147977802,0.9999622810637628,51800.0,168800.0,SSW,12.0,1100.0,248,9,2022,fall,0,0
2022-09-06,VT,0.5,0.0,0.5257424460831123,0.9999866874342692,2740700.0,3096800.0,SW,16.0,1500.0,249,9,2022,fall,0,0
2022-09-07,VT,1.007987983190667,5.158925519884947,0.6465930740116258,0.9987952128013632,4513900.0,4876400.0,SW,21.0,2300.0,250,9,2022,fall,0,0
2022-09-08,VT,13.675514197851353,27.74481473912073,0.7145580858969145,0.997148892172655,1423400.0,1446400.0,SW,18.0,2200.0,251,9,2022,fall,0,0
2022-09-09,VT,97.4140536318898,0.3724540879034524,0.3985364249674124,0.9974972376426108,332200.0,317800.0,SSE,13.0,2200.0,252,9,2022,fall,0,0
2022-09-10,VT,133.25102750819832,0.0499894411541287,0.3822104619200155,0.996492138929936,296900.0,333900.0,SSW,9.0,2800.0,253,9,2022,fall,0,0
2022-09-11,VT,105.5,0.0,0.496247436112019,0.9991147143789024,726300.0,867700.0,WSW,18.0,2000.0,254,9,2022,fall,0,0
2022-09-12,VT,74.81890251208115,0.5194120397225583,0.5724733565714801,0.9613691530101928,3807100.0,5023700.0,WSW,16.0,1700.0,255,9,2022,fall,0,0
2022-09-13,VT,54.2997483925077,0.4243529414783912,0.5514400978756464,0.988555630993428,120300.0,257200.0,SE,19.0,1300.0,256,9,2022,fall,0,0
2022-09-14,VT,38.95071377539926,0.2032950374326707,0.4579753061821149,0.9740626844345044,4960300.0,3927300.0,S,27.0,1300.0,257,9,2022,fall,0,0
2022-09-15,VT,28.0,0.0,0.4297068147542384,0.9964566387546538,1151200.0,1314800.0,S,19.0,1500.0,258,9,2022,fall,0,0
2022-09-16,VT,19.9,3.552713678800501e-15,0.5288863843314131,0.9962502939858264,3130200.0,2489300.0,SW,25.0,1300.0,259,9,2022,fall,0,0
2022-09-17,VT,13.956515835296935,0.1056142832717041,0.6071198035065412,0.9859973996121604,12400.0,30300.0,Low activity,-1.0,-1.0,260,9,2022,fall,1,1
2022-09-18,VT,9.566467421932895,0.0747133309496669,0.7125723797716574,0.9857133982099036,48700.0,201600.0,S,14.0,1400.0,261,9,2022,fall,0,0
2022-09-19,VT,6.129906678914227,0.0597327963894403,0.639219828684067,0.9962369814200958,18800.0,103100.0,ESE,14.0,800.0,262,9,2022,fall,0,0
2022-09-20,VT,3.900564452786985,0.0074917736050836,0.5511578963104201,0.9984868050285998,1045100.0,1541200.0,SSW,19.0,1000.0,263,9,2022,fall,0,0
2022-09-21,VT,2.1000000000000005,4.440892098500626e-16,0.5493106255088431,0.99840471087326,26100.0,108500.0,ESE,12.0,1100.0,264,9,2022,fall,0,0
2022-09-22,VT,0.5,0.0,0.5299218422797579,0.9986154931639974,4990500.0,4167200.0,S,36.0,1100.0,265,9,2022,fall,0,0
2022-09-23,VT,0.5,0.0,0.6222160505642828,0.9996050605499864,3702800.0,1947900.0,S,36.0,1600.0,266,9,2022,fall,0,0
2022-09-24,VT,0.5,0.0,1.0159004545209114,0.9999800311514038,1131500.0,1369600.0,S,16.0,1400.0,267,9,2022,fall,0,0
2022-09-25,VT,0.5,0.0,0.9375910549391676,0.9990725579207548,12700.0,62200.0,SE,15.0,2200.0,268,9,2022,fall,0,0
2022-09-26,VT,0.5,0.0,0.5810688210598299,0.998759712626081,11800.0,31700.0,Low activity,-1.0,-1.0,269,9,2022,fall,1,1
2022-09-27,VT,0.5,0.0,0.5649514366692088,0.9998957182351088,89600.0,269000.0,S,9.0,1000.0,270,9,2022,fall,0,0
2022-09-28,VT,0.5,0.0,0.5917647636928822,0.999145777032274,12203500.0,8167900.0,S,26.0,1900.0,271,9,2022,fall,0,0
2022-09-29,VT,0.5,0.0,0.6499113145523417,0.999483028697454,9238600.0,5579700.0,SW,24.0,2800.0,272,9,2022,fall,0,0
2022-09-30,VT,0.5,0.0,0.6982662927072302,0.9997159985977432,948100.0,841000.0,SW,19.0,3000.0,273,9,2022,fall,0,0
2022-10-01,VT,0.5,0.0,0.555396661614085,0.9991302457055882,12818600.0,5565300.0,SW,42.0,2400.0,274,10,2022,fall,0,0
2022-10-02,VT,0.5,0.0,0.5550007503095735,0.9985001175943308,4318700.0,2627900.0,SW,32.0,2300.0,275,10,2022,fall,0,0
