0088997779999992021070222004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02451+99999100671ADDMD1810131+9999SA1+2611REMSYN054SJSN4 46/// ///// 10245 40067 58013 92200 222// 00261=
0088997779999992021070223004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02231+99999100701ADDMD1510061+9999SA1+2611REMSYN054SJSN4 46/// ///// 10223 40070 55006 92300 222// 00261=
0088997779999992021070300004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02191+99999100791ADDMD1310071+9999SA1+2601REMSYN054SJSN4 46/// ///// 10219 40079 53007 90000 222// 00260=
0088997779999992021070301004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02241+99999100811ADDMD1110141+9999SA1+2601REMSYN054SJSN4 46/// ///// 10224 40081 51014 90100 222// 00260=
0088997779999992021070302004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02351+99999100851ADDMD1110151+9999SA1+2611REMSYN054SJSN4 46/// ///// 10235 40085 51015 90200 222// 00261=
0088997779999992021070303004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02351+99999100851ADDMD1210061+9999SA1+2601REMSYN054SJSN4 46/// ///// 10235 40085 52006 90300 222// 00260=
0088997779999992021070304004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02241+99999100831ADDMD1990001+9999SA1+2601REMSYN054SJSN4 46/// ///// 10224 40083 50000 90400 222// 00260=
0088997779999992021070305004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02151+99999100821ADDMD1710031+9999SA1+2601REMSYN054SJSN4 46/// ///// 10215 40082 57003 90500 222// 00260=
0088997779999992021070306004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02231+99999100821ADDMD1710031+9999SA1+2591REMSYN054SJSN4 46/// ///// 10223 40082 57003 90600 222// 00259=
0088997779999992021070307004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02101+99999100811ADDMD1410001+9999SA1+2591REMSYN054SJSN4 46/// ///// 10210 40081 54000 90700 222// 00259=
0088997779999992021070308004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02011+99999100821ADDMD1410001+9999SA1+2591REMSYN054SJSN4 46/// ///// 10201 40082 54000 90800 222// 00259=
0088997779999992021070309004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01941+99999100831ADDMD1410001+9999SA1+2571REMSYN054SJSN4 46/// ///// 10194 40083 54000 90900 222// 00257=
0088997779999992021070310004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01911+99999100821ADDMD1410001+9999SA1+2561REMSYN054SJSN4 46/// ///// 10191 40082 54000 91000 222// 00256=
0088997779999992021070311004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01901+99999100861ADDMD1310041+9999SA1+2561REMSYN054SJSN4 46/// ///// 10190 40086 53004 91100 222// 00256=
0088997779999992021070312004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01911+99999100921ADDMD1310091+9999SA1+2561REMSYN054SJSN4 46/// ///// 10191 40092 53009 91200 222// 00256=
0088997779999992021070313004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01941+99999100981ADDMD1310161+9999SA1+2561REMSYN054SJSN4 46/// ///// 10194 40098 53016 91300 222// 00256=
0088997779999992021070314004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02031+99999100951ADDMD1990091+9999SA1+2561REMSYN054SJSN4 46/// ///// 10203 40095 50009 91400 222// 00256=
0088997779999992021070315004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02071+99999100911ADDMD1990001+9999SA1+2571REMSYN054SJSN4 46/// ///// 10207 40091 50000 91500 222// 00257=
0088997779999992021070316004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02161+99999100911ADDMD1610071+9999SA1+2581REMSYN054SJSN4 46/// ///// 10216 40091 56007 91600 222// 00258=
0088997779999992021070317004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02231+99999100881ADDMD1610071+9999SA1+2591REMSYN054SJSN4 46/// ///// 10223 40088 56007 91700 222// 00259=
0088997779999992021070318004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02211+99999100841ADDMD1810071+9999SA1+2611REMSYN054SJSN4 46/// ///// 10221 40084 58007 91800 222// 00261=
0088997779999992021070319004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02171+99999100831ADDMD1610081+9999SA1+2601REMSYN054SJSN4 46/// ///// 10217 40083 56008 91900 222// 00260=
0088997779999992021070320004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02111+99999100861ADDMD1510001+9999SA1+2601REMSYN054SJSN4 46/// ///// 10211 40086 55000 92000 222// 00260=
0088997779999992021070321004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02081+99999100861ADDMD1410001+9999SA1+2591REMSYN054SJSN4 46/// ///// 10208 40086 54000 92100 222// 00259=
0088997779999992021070322004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02161+99999100901ADDMD1310071+9999SA1+2581REMSYN054SJSN4 46/// ///// 10216 40090 53007 92200 222// 00258=
0088997779999992021070323004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02141+99999100961ADDMD1310101+9999SA1+2581REMSYN054SJSN4 46/// ///// 10214 40096 53010 92300 222// 00258=
0088997779999992021070400004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02081+99999101011ADDMD1310151+9999SA1+2581REMSYN054SJSN4 46/// ///// 10208 40101 53015 90000 222// 00258=
0088997779999992021070401004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02081+99999101061ADDMD1110161+9999SA1+2581REMSYN054SJSN4 46/// ///// 10208 40106 51016 90100 222// 00258=
0088997779999992021070402004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02051+99999101151ADDMD1310191+9999SA1+2571REMSYN054SJSN4 46/// ///// 10205 40115 53019 90200 222// 00257=
0088997779999992021070403004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01971+99999101151ADDMD1110141+9999SA1+2571REMSYN054SJSN4 46/// ///// 10197 40115 51014 90300 222// 00257=
0088997779999992021070404004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02011+99999101181ADDMD1110121+9999SA1+2571REMSYN054SJSN4 46/// ///// 10201 40118 51012 90400 222// 00257=
0088997779999992021070405004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02001+99999101201ADDMD1210051+9999SA1+2571REMSYN054SJSN4 46/// ///// 10200 40120 52005 90500 222// 00257=
0088997779999992021070406004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01981+99999101171ADDMD1990001+9999SA1+2561REMSYN054SJSN4 46/// ///// 10198 40117 50000 90600 222// 00256=
0088997779999992021070407004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01971+99999101141ADDMD1810041+9999SA1+2541REMSYN054SJSN4 46/// ///// 10197 40114 58004 90700 222// 00254=
0088997779999992021070408004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01951+99999101121ADDMD1610081+9999SA1+2531REMSYN054SJSN4 46/// ///// 10195 40112 56008 90800 222// 00253=
0088997779999992021070409004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01941+99999101171ADDMD1510001+9999SA1+2541REMSYN054SJSN4 46/// ///// 10194 40117 55000 90900 222// 00254=
0088997779999992021070410004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01911+99999101221ADDMD1310081+9999SA1+2531REMSYN054SJSN4 46/// ///// 10191 40122 53008 91000 222// 00253=
0088997779999992021070411004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01941+99999101231ADDMD1110111+9999SA1+2521REMSYN054SJSN4 46/// ///// 10194 40123 51011 91100 222// 00252=
0088997779999992021070412004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01971+99999101291ADDMD1310121+9999SA1+2531REMSYN054SJSN4 46/// ///// 10197 40129 53012 91200 222// 00253=
0088997779999992021070413004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02071+99999101351ADDMD1310131+9999SA1+2531REMSYN054SJSN4 46/// ///// 10207 40135 53013 91300 222// 00253=
0088997779999992021070414004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02131+99999101351ADDMD1110121+9999SA1+2541REMSYN054SJSN4 46/// ///// 10213 40135 51012 91400 222// 00254=
0088997779999992021070415004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02191+99999101371ADDMD1110081+9999SA1+2551REMSYN054SJSN4 46/// ///// 10219 40137 51008 91500 222// 00255=
0088997779999992021070416004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02271+99999101381ADDMD1210031+9999SA1+2581REMSYN054SJSN4 46/// ///// 10227 40138 52003 91600 222// 00258=
0088997779999992021070417004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02341+99999101391ADDMD1210041+9999SA1+2581REMSYN054SJSN4 46/// ///// 10234 40139 52004 91700 222// 00258=
0088997779999992021070418004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02371+99999101381ADDMD1410001+9999SA1+2611REMSYN054SJSN4 46/// ///// 10237 40138 54000 91800 222// 00261=
0088997779999992021070419004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02451+99999101351ADDMD1810031+9999SA1+2671REMSYN054SJSN4 46/// ///// 10245 40135 58003 91900 222// 00267=
0088997779999992021070420004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02481+99999101331ADDMD1710061+9999SA1+2631REMSYN054SJSN4 46/// ///// 10248 40133 57006 92000 222// 00263=
0088997779999992021070421004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02491+99999101331ADDMD1610051+9999SA1+2661REMSYN054SJSN4 46/// ///// 10249 40133 56005 92100 222// 00266=
0088997779999992021070422004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02511+99999101331ADDMD1410001+9999SA1+2591REMSYN054SJSN4 46/// ///// 10251 40133 54000 92200 222// 00259=
0088997779999992021070423004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02531+99999101421ADDMD1310091+9999SA1+2571REMSYN054SJSN4 46/// ///// 10253 40142 53009 92300 222// 00257=
0088997779999992021070500004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02521+99999101461ADDMD1310131+9999SA1+2571REMSYN054SJSN4 46/// ///// 10252 40146 53013 90000 222// 00257=
0088997779999992021070501004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02501+99999101471ADDMD1110141+9999SA1+2571REMSYN054SJSN4 46/// ///// 10250 40147 51014 90100 222// 00257=
0088997779999992021070502004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02501+99999101561ADDMD1310141+9999SA1+2571REMSYN054SJSN4 46/// ///// 10250 40156 53014 90200 222// 00257=
0088997779999992021070503004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02541+99999101581ADDMD1210121+9999SA1+2581REMSYN054SJSN4 46/// ///// 10254 40158 52012 90300 222// 00258=
0088997779999992021070504004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02471+99999101611ADDMD1110141+9999SA1+2591REMSYN054SJSN4 46/// ///// 10247 40161 51014 90400 222// 00259=
0088997779999992021070505004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02421+99999101621ADDMD1210061+9999SA1+2581REMSYN054SJSN4 46/// ///// 10242 40162 52006 90500 222// 00258=
0088997779999992021070506004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02341+99999101611ADDMD1110031+9999SA1+2581REMSYN054SJSN4 46/// ///// 10234 40161 51003 90600 222// 00258=
0088997779999992021070507004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02301+99999101621ADDMD1410001+9999SA1+2571REMSYN054SJSN4 46/// ///// 10230 40162 54000 90700 222// 00257=
0088997779999992021070508004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02291+99999101621ADDMD1410001+9999SA1+2551REMSYN054SJSN4 46/// ///// 10229 40162 54000 90800 222// 00255=
0088997779999992021070509004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02271+99999101651ADDMD1310041+9999SA1+2561REMSYN054SJSN4 46/// ///// 10227 40165 53004 90900 222// 00256=
0088997779999992021070510004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02311+99999101681ADDMD1310061+9999SA1+2561REMSYN054SJSN4 46/// ///// 10231 40168 53006 91000 222// 00256=
0088997779999992021070511004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02391+99999101741ADDMD1310121+9999SA1+2561REMSYN054SJSN4 46/// ///// 10239 40174 53012 91100 222// 00256=
0088997779999992021070512004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02391+99999101811ADDMD1310161+9999SA1+2551REMSYN054SJSN4 46/// ///// 10239 40181 53016 91200 222// 00255=
0088997779999992021070513004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02431+99999101861ADDMD1110181+9999SA1+2551REMSYN054SJSN4 46/// ///// 10243 40186 51018 91300 222// 00255=
0088997779999992021070514004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02501+99999101871ADDMD1110131+9999SA1+2551REMSYN054SJSN4 46/// ///// 10250 40187 51013 91400 222// 00255=
0088997779999992021070515004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02581+99999101901ADDMD1110091+9999SA1+2571REMSYN054SJSN4 46/// ///// 10258 40190 51009 91500 222// 00257=
0088997779999992021070516004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02571+99999101911ADDMD1210051+9999SA1+2591REMSYN054SJSN4 46/// ///// 10257 40191 52005 91600 222// 00259=
0088997779999992021070517004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02611+99999101891ADDMD1990001+9999SA1+2621REMSYN054SJSN4 46/// ///// 10261 40189 50000 91700 222// 00262=
0088997779999992021070518004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02641+99999101851ADDMD1810051+9999SA1+2631REMSYN054SJSN4 46/// ///// 10264 40185 58005 91800 222// 00263=
0088997779999992021070519004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02671+99999101831ADDMD1710081+9999SA1+2671REMSYN054SJSN4 46/// ///// 10267 40183 57008 91900 222// 00267=
0088997779999992021070520004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02681+99999101801ADDMD1610091+9999SA1+2691REMSYN054SJSN4 46/// ///// 10268 40180 56009 92000 222// 00269=
0088997779999992021070521004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02721+99999101791ADDMD1710061+9999SA1+2661REMSYN054SJSN4 46/// ///// 10272 40179 57006 92100 222// 00266=
0088997779999992021070522004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02701+99999101791ADDMD1610041+9999SA1+2641REMSYN054SJSN4 46/// ///// 10270 40179 56004 92200 222// 00264=
0088997779999992021070523004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02871+99999101771ADDMD1710031+9999SA1+2651REMSYN054SJSN4 46/// ///// 10287 40177 57003 92300 222// 00265=
0088997779999992021070600004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02781+99999101781ADDMD1410001+9999SA1+2631REMSYN054SJSN4 46/// ///// 10278 40178 54000 90000 222// 00263=
0088997779999992021070601004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02691+99999101811ADDMD1510001+9999SA1+2611REMSYN054SJSN4 46/// ///// 10269 40181 55000 90100 222// 00261=
0088997779999992021070602004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02631+99999101851ADDMD1310081+9999SA1+2611REMSYN054SJSN4 46/// ///// 10263 40185 53008 90200 222// 00261=
0088997779999992021070603004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02571+99999101871ADDMD1110091+9999SA1+2601REMSYN054SJSN4 46/// ///// 10257 40187 51009 90300 222// 00260=
0088997779999992021070604004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02481+99999101861ADDMD1110051+9999SA1+2601REMSYN054SJSN4 46/// ///// 10248 40186 51005 90400 222// 00260=
0088997779999992021070605004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02431+99999101821ADDMD1810031+9999SA1+2601REMSYN054SJSN4 46/// ///// 10243 40182 58003 90500 222// 00260=
0088997779999992021070606004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02401+99999101841ADDMD1710031+9999SA1+2601REMSYN054SJSN4 46/// ///// 10240 40184 57003 90600 222// 00260=
0088997779999992021070607004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02361+99999101821ADDMD1610041+9999SA1+2601REMSYN054SJSN4 46/// ///// 10236 40182 56004 90700 222// 00260=
0088997779999992021070608004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02391+99999101781ADDMD1810041+9999SA1+2591REMSYN054SJSN4 46/// ///// 10239 40178 58004 90800 222// 00259=
0088997779999992021070609004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02381+99999101781ADDMD1710061+9999SA1+2581REMSYN054SJSN4 46/// ///// 10238 40178 57006 90900 222// 00258=
0088997779999992021070610004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02381+99999101811ADDMD1510001+9999SA1+2581REMSYN054SJSN4 46/// ///// 10238 40181 55000 91000 222// 00258=
0088997779999992021070611004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02401+99999101821ADDMD1210041+9999SA1+2581REMSYN054SJSN4 46/// ///// 10240 40182 52004 91100 222// 00258=
0088997779999992021070612004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02471+99999101851ADDMD1210071+9999SA1+2581REMSYN054SJSN4 46/// ///// 10247 40185 52007 91200 222// 00258=
0088997779999992021070613004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02601+99999101891ADDMD1310081+9999SA1+2581REMSYN054SJSN4 46/// ///// 10260 40189 53008 91300 222// 00258=
0088997779999992021070614004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02741+99999101831ADDMD1990001+9999SA1+2571REMSYN054SJSN4 46/// ///// 10274 40183 50000 91400 222// 00257=
0088997779999992021070615004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02851+99999101841ADDMD1990001+9999SA1+2581REMSYN054SJSN4 46/// ///// 10285 40184 50000 91500 222// 00258=
0088997779999992021070616004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02911+99999101801ADDMD1610091+9999SA1+2601REMSYN054SJSN4 46/// ///// 10291 40180 56009 91600 222// 00260=
0088997779999992021070617004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03001+99999101771ADDMD1810061+9999SA1+2641REMSYN054SJSN4 46/// ///// 10300 40177 58006 91700 222// 00264=
0088997779999992021070618004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03041+99999101701ADDMD1810141+9999SA1+2651REMSYN054SJSN4 46/// ///// 10304 40170 58014 91800 222// 00265=
0088997779999992021070619004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03131+99999101641ADDMD1810161+9999SA1+2671REMSYN054SJSN4 46/// ///// 10313 40164 58016 91900 222// 00267=
0088997779999992021070620004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03101+99999101601ADDMD1610171+9999SA1+2711REMSYN054SJSN4 46/// ///// 10310 40160 56017 92000 222// 00271=
0088997779999992021070621004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03111+99999101541ADDMD1710161+9999SA1+2751REMSYN054SJSN4 46/// ///// 10311 40154 57016 92100 222// 00275=
0088997779999992021070622004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03091+99999101501ADDMD1710141+9999SA1+2691REMSYN054SJSN4 46/// ///// 10309 40150 57014 92200 222// 00269=
0088997779999992021070623004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03041+99999101501ADDMD1610101+9999SA1+2661REMSYN054SJSN4 46/// ///// 10304 40150 56010 92300 222// 00266=
0088997779999992021070700004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02951+99999101501ADDMD1610041+9999SA1+2631REMSYN054SJSN4 46/// ///// 10295 40150 56004 90000 222// 00263=
0088997779999992021070701004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02861+99999101571ADDMD1310071+9999SA1+2641REMSYN054SJSN4 46/// ///// 10286 40157 53007 90100 222// 00264=
0088997779999992021070702004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02781+99999101541ADDMD1990041+9999SA1+2641REMSYN054SJSN4 46/// ///// 10278 40154 50004 90200 222// 00264=
0088997779999992021070703004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02791+99999101521ADDMD1990001+9999SA1+2631REMSYN054SJSN4 46/// ///// 10279 40152 50000 90300 222// 00263=
0088997779999992021070704004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02771+99999101571ADDMD1510001+9999SA1+2631REMSYN054SJSN4 46/// ///// 10277 40157 55000 90400 222// 00263=
0088997779999992021070705004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02731+99999101621ADDMD1310081+9999SA1+2641REMSYN054SJSN4 46/// ///// 10273 40162 53008 90500 222// 00264=
0088997779999992021070706004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02681+99999101591ADDMD1990071+9999SA1+2641REMSYN054SJSN4 46/// ///// 10268 40159 50007 90600 222// 00264=
0088997779999992021070707004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02621+99999101561ADDMD1990001+9999SA1+2641REMSYN054SJSN4 46/// ///// 10262 40156 50000 90700 222// 00264=
0088997779999992021070708004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02591+99999101521ADDMD1810101+9999SA1+2631REMSYN054SJSN4 46/// ///// 10259 40152 58010 90800 222// 00263=
0088997779999992021070709004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02571+99999101511ADDMD1610081+9999SA1+2641REMSYN054SJSN4 46/// ///// 10257 40151 56008 90900 222// 00264=
0088997779999992021070710004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02541+99999101541ADDMD1510001+9999SA1+2651REMSYN054SJSN4 46/// ///// 10254 40154 55000 91000 222// 00265=
0088997779999992021070711004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02551+99999101591ADDMD1310071+9999SA1+2641REMSYN054SJSN4 46/// ///// 10255 40159 53007 91100 222// 00264=
0088997779999992021070712004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02611+99999101631ADDMD1310121+9999SA1+2621REMSYN054SJSN4 46/// ///// 10261 40163 53012 91200 222// 00262=
0088997779999992021070713004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02701+99999101641ADDMD1110101+9999SA1+2611REMSYN054SJSN4 46/// ///// 10270 40164 51010 91300 222// 00261=
0088997779999992021070714004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02791+99999101641ADDMD1110051+9999SA1+2611REMSYN054SJSN4 46/// ///// 10279 40164 51005 91400 222// 00261=
0088997779999992021070715004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02971+99999101641ADDMD1410001+9999SA1+2611REMSYN054SJSN4 46/// ///// 10297 40164 54000 91500 222// 00261=
0088997779999992021070716004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02931+99999101621ADDMD1410001+9999SA1+2611REMSYN054SJSN4 46/// ///// 10293 40162 54000 91600 222// 00261=
0068997779999992021070717004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03031+99999101611ADDSA1+2661REMSYN048SJSN4 46/// ///// 10303 40161 91642 222// 00266=
0088997779999992021070718004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02871+99999101551ADDMD1710091+9999SA1+2711REMSYN054SJSN4 46/// ///// 10287 40155 57009 91800 222// 00271=
0088997779999992021070719004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02911+99999101511ADDMD1710111+9999SA1+2691REMSYN054SJSN4 46/// ///// 10291 40151 57011 91900 222// 00269=
0068997779999992021070720004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02911+99999101491ADDSA1+2711REMSYN048SJSN4 46/// ///// 10291 40149 91936 222// 00271=
0088997779999992021070721004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02901+99999101421ADDMD1610131+9999SA1+2731REMSYN054SJSN4 46/// ///// 10290 40142 56013 92100 222// 00273=
0088997779999992021070722004+39300-075367FM-13+000399999V0209999C000019999999N999999999+03091+99999101381ADDMD1610131+9999SA1+2691REMSYN054SJSN4 46/// ///// 10309 40138 56013 92200 222// 00269=
0088997779999992021070723004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02991+99999101371ADDMD1610081+9999SA1+2711REMSYN054SJSN4 46/// ///// 10299 40137 56008 92300 222// 00271=
0088997779999992021070800004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02891+99999101431ADDMD1510001+9999SA1+2641REMSYN054SJSN4 46/// ///// 10289 40143 55000 90000 222// 00264=
0088997779999992021070801004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02891+99999101481ADDMD1310101+9999SA1+2641REMSYN054SJSN4 46/// ///// 10289 40148 53010 90100 222// 00264=
0088997779999992021070802004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02841+99999101541ADDMD1210171+9999SA1+2651REMSYN054SJSN4 46/// ///// 10284 40154 52017 90200 222// 00265=
0088997779999992021070803004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02771+99999101521ADDMD1110091+9999SA1+2671REMSYN054SJSN4 46/// ///// 10277 40152 51009 90300 222// 00267=
0088997779999992021070804004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02671+99999101491ADDMD1990001+9999SA1+2651REMSYN054SJSN4 46/// ///// 10267 40149 50000 90400 222// 00265=
0088997779999992021070805004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02641+99999101481ADDMD1710061+9999SA1+2641REMSYN054SJSN4 46/// ///// 10264 40148 57006 90500 222// 00264=
0088997779999992021070806004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02621+99999101451ADDMD1710071+9999SA1+2651REMSYN054SJSN4 46/// ///// 10262 40145 57007 90600 222// 00265=
0088997779999992021070807004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02601+99999101421ADDMD1810071+9999SA1+2651REMSYN054SJSN4 46/// ///// 10260 40142 58007 90700 222// 00265=
0088997779999992021070808004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02601+99999101411ADDMD1610071+9999SA1+2661REMSYN054SJSN4 46/// ///// 10260 40141 56007 90800 222// 00266=
0088997779999992021070809004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02601+99999101431ADDMD1510001+9999SA1+2651REMSYN054SJSN4 46/// ///// 10260 40143 55000 90900 222// 00265=
0088997779999992021070810004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02611+99999101431ADDMD1410001+9999SA1+2651REMSYN054SJSN4 46/// ///// 10261 40143 54000 91000 222// 00265=
0088997779999992021070811004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02611+99999101471ADDMD1310061+9999SA1+2651REMSYN054SJSN4 46/// ///// 10261 40147 53006 91100 222// 00265=
0088997779999992021070812004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02661+99999101491ADDMD1210061+9999SA1+2641REMSYN054SJSN4 46/// ///// 10266 40149 52006 91200 222// 00264=
0088997779999992021070813004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02661+99999101531ADDMD1210101+9999SA1+2631REMSYN054SJSN4 46/// ///// 10266 40153 52010 91300 222// 00263=
0088997779999992021070814004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02721+99999101551ADDMD1210081+9999SA1+2631REMSYN054SJSN4 46/// ///// 10272 40155 52008 91400 222// 00263=
0088997779999992021070815004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02781+99999101571ADDMD1110081+9999SA1+2631REMSYN054SJSN4 46/// ///// 10278 40157 51008 91500 222// 00263=
0088997779999992021070816004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02831+99999101591ADDMD1210061+9999SA1+2631REMSYN054SJSN4 46/// ///// 10283 40159 52006 91600 222// 00263=
0088997779999992021070817004+39300-075367FM-13+000399999V0209999C000019999999N999999999+02831+99999101591ADDMD1210041+9999SA1+2641REMSYN054SJSN4 46/// ///// 10283 40159 52004 91700 222// 00264=
