0108997743999992023061219004+40650-074067FM-13+007299999V0201501N008819999999N999999999+02161+99999100531ADDMD1610271+9999OD159901031999REMSYN068ROBN4 46/// /1517 10216 40053 56027 91900 333 91220 555 11016 22017=
0108997743999992023061220004+40650-074067FM-13+007299999V0201401N009819999999N999999999+02031+99999100461ADDMD1610261+9999OD159901181999REMSYN068ROBN4 46/// /1419 10203 40046 56026 92000 333 91223 555 11017 22019=
0108997743999992023061221004+40650-074067FM-13+007299999V0201301N007219999999N999999999+02001+99999100421ADDMD1610181+9999OD159900881999REMSYN068ROBN4 46/// /1314 10200 40042 56018 92100 333 91217 555 11012 22014=
0108997743999992023061222004+40650-074067FM-13+007299999V0201301N005719999999N999999999+02031+99999100381ADDMD1610151+9999OD159900621999REMSYN068ROBN4 46/// /1311 10203 40038 56015 92200 333 91212 555 11010 22010=
0108997743999992023061223004+40650-074067FM-13+007299999V0201301N005119999999N999999999+02051+99999100381ADDMD1610081+9999OD159900621999REMSYN068ROBN4 46/// /1310 10205 40038 56008 92300 333 91212 555 11009 22010=
0108997743999992023061300004+40650-074067FM-13+007299999V0201201N004119999999N999999999+01921+99999100301ADDMD1810121+9999OD159900461999REMSYN068ROBN4 46/// /1208 10192 40030 58012 90000 333 91209 555 11007 22008=
0108997743999992023061301004+40650-074067FM-13+007299999V0201401N006719999999N999999999+01941+99999100231ADDMD1810151+9999OD159900771999REMSYN068ROBN4 46/// /1413 10194 40023 58015 90100 333 91215 555 11012 22013=
0108997743999992023061302004+40650-074067FM-13+007299999V0201501N007219999999N999999999+01951+99999100241ADDMD1610141+9999OD159900821999REMSYN068ROBN4 46/// /1514 10195 40024 56014 90200 333 91216 555 11013 22014=
0108997743999992023061303004+40650-074067FM-13+007299999V0201701N007219999999N999999999+01961+99999100231ADDMD1610071+9999OD159900821999REMSYN068ROBN4 46/// /1714 10196 40023 56007 90300 333 91216 555 11013 22014=
0108997743999992023061304004+40650-074067FM-13+007299999V0202701N008819999999N999999999+02101+99999100211ADDMD1410001+9999OD159901081999REMSYN068ROBN4 46/// /2717 10210 40021 54000 90400 333 91221 555 11016 22017=
0108997743999992023061305004+40650-074067FM-13+007299999V0202701N008219999999N999999999+01981+99999100181ADDMD1810061+9999OD159900981999REMSYN068ROBN4 46/// /2716 10198 40018 58006 90500 333 91219 555 11015 22016=
0108997743999992023061306004+40650-074067FM-13+007299999V0202701N008219999999N999999999+01931+99999100241ADDMD1510001+9999OD159900981999REMSYN068ROBN4 46/// /2716 10193 40024 55000 90600 333 91219 555 11015 22016=
0108997743999992023061307004+40650-074067FM-13+007299999V0202801N006219999999N999999999+01911+99999100301ADDMD1310091+9999OD159900771999REMSYN068ROBN4 46/// /2812 10191 40030 53009 90700 333 91215 555 11011 22012=
0088997743999992023061308004+40650-074067FM-13+007299999V0202801N005719999999N999999999+01881+99999100321ADDOD159900881999REMSYN062ROBN4 46/// /2811 10188 40032 90748 333 91217 555 11010 22011=
0108997743999992023061309004+40650-074067FM-13+007299999V0203201N006219999999N999999999+01841+99999100351ADDMD1210111+9999OD159900721999REMSYN068ROBN4 46/// /3212 10184 40035 52011 90900 333 91214 555 11011 22012=
0108997743999992023061310004+40650-074067FM-13+007299999V0203001N008819999999N999999999+01801+99999100451ADDMD1210151+9999OD159901031999REMSYN068ROBN4 46/// /3017 10180 40045 52015 91000 333 91220 555 11016 22017=
0088997743999992023061311004+40650-074067FM-13+007299999V0203201N007219999999N999999999+01781+99999100481ADDOD159900821999REMSYN062ROBN4 46/// /3214 10178 40048 91042 333 91216 555 11013 22014=
0108997743999992023061312004+40650-074067FM-13+007299999V0203101N008819999999N999999999+01811+99999100501ADDMD1110151+9999OD159901031999REMSYN068ROBN4 46/// /3117 10181 40050 51015 91200 333 91220 555 11016 22017=
0108997743999992023061313004+40650-074067FM-13+007299999V0203201N006719999999N999999999+01911+99999100511ADDMD1110061+9999OD159900821999REMSYN068ROBN4 46/// /3213 10191 40051 51006 91300 333 91216 555 11012 22013=
0088997743999992023061314004+40650-074067FM-13+007299999V0203101N006219999999N999999999+99999+99999100541ADDOD159900821999REMSYN062ROBN4 46/// /3112 1//// 40054 91348 333 91216 555 11011 22012=
0088997743999992023061315004+40650-074067FM-13+007299999V0202901N008219999999N999999999+02001+99999100571ADDOD159900981999REMSYN062ROBN4 46/// /2916 10200 40057 91448 333 91219 555 11014 22015=
0108997743999992023061316004+40650-074067FM-13+007299999V0202801N008219999999N999999999+02151+99999100591ADDMD1110081+9999OD159900981999REMSYN068ROBN4 46/// /2816 10215 40059 51008 91600 333 91219 555 11015 22016=
0108997743999992023061317004+40650-074067FM-13+007299999V0202901N007719999999N999999999+02221+99999100541ADDMD1990001+9999OD159900881999REMSYN068ROBN4 46/// /2915 10222 40054 50000 91700 333 91217 555 11014 22015=
0088997743999992023061318004+40650-074067FM-13+007299999V0202901N007719999999N999999999+02261+99999100471ADDOD159900981999REMSYN062ROBN4 46/// /2915 10226 40047 91748 333 91219 555 11014 22015=
0108997743999992023061319004+40650-074067FM-13+007299999V0202601N004619999999N999999999+02361+99999100421ADDMD1610171+9999OD159900671999REMSYN068ROBN4 46/// /2609 10236 40042 56017 91900 333 91213 555 11008 22009=
0108997743999992023061320004+40650-074067FM-13+007299999V0202701N007219999999N999999999+02411+99999100431ADDMD1610111+9999OD159900931999REMSYN068ROBN4 46/// /2714 10241 40043 56011 92000 333 91218 555 11013 22014=
0108997743999992023061321004+40650-074067FM-13+007299999V0202701N008219999999N999999999+02421+99999100411ADDMD1610051+9999OD159901081999REMSYN068ROBN4 46/// /2716 10242 40041 56005 92100 333 91221 555 11015 22016=
0108997743999992023061322004+40650-074067FM-13+007299999V0202901N007719999999N999999999+02421+99999100421ADDMD1410001+9999OD159900931999REMSYN068ROBN4 46/// /2915 10242 40042 54000 92200 333 91218 555 11014 22015=
0108997743999992023061323004+40650-074067FM-13+007299999V0202901N007219999999N999999999+02401+99999100471ADDMD1310041+9999OD159900981999REMSYN068ROBN4 46/// /2914 10240 40047 53004 92300 333 91219 555 11013 22014=
0108997743999992023061400004+40650-074067FM-13+007299999V0202601N007219999999N999999999+02371+99999100501ADDMD1310091+9999OD159900881999REMSYN068ROBN4 46/// /2614 10237 40050 53009 90000 333 91217 555 11013 22014=
0088997743999992023061401004+40650-074067FM-13+007299999V0202701N005719999999N999999999+02341+99999100511ADDOD159900671999REMSYN062ROBN4 46/// /2711 10234 40051 90048 333 91213 555 11010 22011=
0108997743999992023061402004+40650-074067FM-13+007299999V0202701N005119999999N999999999+02281+99999100551ADDMD1210081+9999OD159900621999REMSYN068ROBN4 46/// /2710 10228 40055 52008 90200 333 91212 555 11009 22010=
0108997743999992023061403004+40650-074067FM-13+007299999V0202601N002619999999N999999999+02211+99999100541ADDMD1210041+9999OD159900311999REMSYN068ROBN4 46/// /2605 10221 40054 52004 90300 333 91206 555 11005 22005=
0108997743999992023061404004+40650-074067FM-13+007299999V0202201N002619999999N999999999+02161+99999100491ADDMD1810031+9999OD159900311999REMSYN068ROBN4 46/// /2205 10216 40049 58003 90400 333 91206 555 11005 22005=
0108997743999992023061405004+40650-074067FM-13+007299999V0202001N004119999999N999999999+02011+99999100461ADDMD1810091+9999OD159900571999REMSYN068ROBN4 46/// /2008 10201 40046 58009 90500 333 91211 555 11008 22008=
0108997743999992023061406004+40650-074067FM-13+007299999V0201901N004119999999N999999999+01921+99999100431ADDMD1610111+9999OD159900461999REMSYN068ROBN4 46/// /1908 10192 40043 56011 90600 333 91209 555 11007 22008=
0088997743999992023061407004+40650-074067FM-13+007299999V0201801N003119999999N999999999+01861+99999100421ADDOD159900411999REMSYN062ROBN4 46/// /1806 10186 40042 90636 333 91208 555 11006 22006=
0108997743999992023061408004+40650-074067FM-13+007299999V0201601N003619999999N999999999+01821+99999100341ADDMD1810121+9999OD159900411999REMSYN068ROBN4 46/// /1607 10182 40034 58012 90800 333 91208 555 11007 22007=
0108997743999992023061409004+40650-074067FM-13+007299999V0201701N002619999999N999999999+01831+99999100311ADDMD1810121+9999OD159900311999REMSYN068ROBN4 46/// /1705 10183 40031 58012 90900 333 91206 555 11005 22005=
0108997743999992023061410004+40650-074067FM-13+007299999V0201601N004119999999N999999999+01801+99999100271ADDMD1610141+9999OD159900411999REMSYN068ROBN4 46/// /1608 10180 40027 56014 91000 333 91208 555 11007 22008=
0108997743999992023061411004+40650-074067FM-13+007299999V0201701N005119999999N999999999+01831+99999100241ADDMD1710101+9999OD159900621999REMSYN068ROBN4 46/// /1710 10183 40024 57010 91100 333 91212 555 11009 22010=
0108997743999992023061412004+40650-074067FM-13+007299999V0201701N004619999999N999999999+01841+99999100221ADDMD1610091+9999OD159900511999REMSYN068ROBN4 46/// /1709 10184 40022 56009 91200 333 91210 555 11008 22009=
0108997743999992023061413004+40650-074067FM-13+007299999V0201601N005119999999N999999999+01901+99999100201ADDMD1610071+9999OD159900571999REMSYN068ROBN4 46/// /1610 10190 40020 56007 91300 333 91211 555 11009 22010=
0108997743999992023061414004+40650-074067FM-13+007299999V0201601N004619999999N999999999+02071+99999100111ADDMD1810131+9999OD159900571999REMSYN068ROBN4 46/// /1609 10207 40011 58013 91400 333 91211 555 11009 22009=
0108997743999992023061415004+40650-074067FM-13+007299999V0201701N005119999999N999999999+02021+99999100061ADDMD1810161+9999OD159900571999REMSYN068ROBN4 46/// /1710 10202 40006 58016 91500 333 91211 555 11009 22010=
0108997743999992023061416004+40650-074067FM-13+007299999V0201601N004119999999N999999999+02191+99999099991ADDMD1610211+9999OD159900571999REMSYN068ROBN4 46/// /1608 10219 49999 56021 91600 333 91211 555 11007 22008=
0108997743999992023061417004+40650-074067FM-13+007299999V0202201N005719999999N999999999+02131+99999099951ADDMD1610161+9999OD159900981999REMSYN068ROBN4 46/// /2211 10213 49995 56016 91700 333 91219 555 11010 22011=
0108997743999992023061418004+40650-074067FM-13+007299999V0202801N006719999999N999999999+01961+99999099961ADDMD1610101+9999OD159900881999REMSYN068ROBN4 46/// /2813 10196 49996 56010 91800 333 91217 555 11012 22013=
0108997743999992023061419004+40650-074067FM-13+007299999V0202601N007219999999N999999999+01861+99999099911ADDMD1810081+9999OD159900931999REMSYN068ROBN4 46/// /2614 10186 49991 58008 91900 333 91218 555 11012 22014=
0108997743999992023061420004+40650-074067FM-13+007299999V0202401N007719999999N999999999+02071+99999099891ADDMD1710061+9999OD159901131999REMSYN068ROBN4 46/// /2415 10207 49989 57006 92000 333 91222 555 11014 22015=
0088997743999992023061421004+40650-074067FM-13+007299999V0202301N009819999999N999999999+02231+99999099831ADDOD159901131999REMSYN062ROBN4 46/// /2319 10223 49983 92036 333 91222 555 11017 22018=
0108997743999992023061422004+40650-074067FM-13+007299999V0202601N006719999999N999999999+02221+99999099831ADDMD1710081+9999OD159900931999REMSYN068ROBN4 46/// /2613 10222 49983 57008 92200 333 91218 555 11012 22013=
0108997743999992023061423004+40650-074067FM-13+007299999V0202801N006719999999N999999999+02021+99999099881ADDMD1510001+9999OD159900771999REMSYN068ROBN4 46/// /2813 10202 49988 55000 92300 333 91215 555 11012 22013=
0108997743999992023061500004+40650-074067FM-13+007299999V0202801N009319999999N999999999+02071+99999099921ADDMD1310081+9999OD159901131999REMSYN068ROBN4 46/// /2818 10207 49992 53008 90000 333 91222 555 11017 22018=
0088997743999992023061501004+40650-074067FM-13+007299999V0202801N009319999999N999999999+02041+99999099941ADDOD159901031999REMSYN062ROBN4 46/// /2818 10204 49994 90036 333 91220 555 11016 22018=
0108997743999992023061502004+40650-074067FM-13+007299999V0202801N006719999999N999999999+01951+99999100041ADDMD1310161+9999OD159900981999REMSYN068ROBN4 46/// /2813 10195 40004 53016 90200 333 91219 555 11012 22013=
0088997743999992023061503004+40650-074067FM-13+007299999V0202701N007719999999N999999999+01941+99999100071ADDOD159900981999REMSYN062ROBN4 46/// /2715 10194 40007 90248 333 91219 555 11014 22015=
0088997743999992023061504004+40650-074067FM-13+007299999V0202801N006719999999N999999999+99999+99999100081ADDOD159900771999REMSYN062ROBN4 46/// /2813 1//// 40008 90348 333 91215 555 11012 22013=
0108997743999992023061505004+40650-074067FM-13+007299999V0202701N006719999999N999999999+01831+99999100081ADDMD1110041+9999OD159900881999REMSYN068ROBN4 46/// /2713 10183 40008 51004 90500 333 91217 555 11012 22013=
0108997743999992023061506004+40650-074067FM-13+007299999V0202701N007719999999N999999999+01801+99999100071ADDMD1410001+9999OD159901081999REMSYN068ROBN4 46/// /2715 10180 40007 54000 90600 333 91221 555 11014 22015=
0108997743999992023061507004+40650-074067FM-13+007299999V0202801N006219999999N999999999+01731+99999100091ADDMD1410001+9999OD159900721999REMSYN068ROBN4 46/// /2812 10173 40009 54000 90700 333 91214 555 11011 22012=
0108997743999992023061508004+40650-074067FM-13+007299999V0202701N007219999999N999999999+01701+99999100101ADDMD1410001+9999OD159900931999REMSYN068ROBN4 46/// /2714 10170 40010 54000 90800 333 91218 555 11012 22014=
0108997743999992023061509004+40650-074067FM-13+007299999V0202801N005719999999N999999999+01651+99999100111ADDMD1210041+9999OD159900771999REMSYN068ROBN4 46/// /2811 10165 40011 52004 90900 333 91215 555 11010 22011=
0108997743999992023061510004+40650-074067FM-13+007299999V0202701N006219999999N999999999+01631+99999100151ADDMD1310061+9999OD159900721999REMSYN068ROBN4 46/// /2712 10163 40015 53006 91000 333 91214 555 11011 22012=
0088997743999992023061511004+40650-074067FM-13+007299999V0202801N007219999999N999999999+01641+99999100181ADDOD159900821999REMSYN062ROBN4 46/// /2814 10164 40018 91036 333 91216 555 11012 22014=
0108997743999992023061513004+40650-074067FM-13+007299999V0203101N007719999999N999999999+01871+99999100271ADDMD1110121+9999OD159900981999REMSYN068ROBN4 46/// /3115 10187 40027 51012 91300 333 91219 555 11014 22015=
0108997743999992023061514004+40650-074067FM-13+007299999V0203301N006719999999N999999999+01991+99999100291ADDMD1110101+9999OD159900821999REMSYN068ROBN4 46/// /3313 10199 40029 51010 91400 333 91216 555 11012 22013=
0108997743999992023061515004+40650-074067FM-13+007299999V0203101N007719999999N999999999+02031+99999100381ADDMD1310101+9999OD159900981999REMSYN068ROBN4 46/// /3115 10203 40038 53010 91500 333 91219 555 11014 22015=
0108997743999992023061516004+40650-074067FM-13+007299999V0203001N007219999999N999999999+02101+99999100421ADDMD1310151+9999OD159900771999REMSYN068ROBN4 46/// /3014 10210 40042 53015 91600 333 91215 555 11013 22014=
0108997743999992023061517004+40650-074067FM-13+007299999V0203101N006219999999N999999999+02181+99999100381ADDMD1990091+9999OD159900931999REMSYN068ROBN4 46/// /3112 10218 40038 50009 91700 333 91218 555 11011 22012=
0108997743999992023061518004+40650-074067FM-13+007299999V0203001N006719999999N999999999+02221+99999100401ADDMD1990001+9999OD159900931999REMSYN068ROBN4 46/// /3013 10222 40040 50000 91800 333 91218 555 11012 22013=
0108997743999992023061519004+40650-074067FM-13+007299999V0203001N006219999999N999999999+02311+99999100381ADDMD1610041+9999OD159900721999REMSYN068ROBN4 46/// /3012 10231 40038 56004 91900 333 91214 555 11011 22012=
0108997743999992023061520004+40650-074067FM-13+007299999V0203001N005719999999N999999999+02401+99999100381ADDMD1410001+9999OD159900771999REMSYN068ROBN4 46/// /3011 10240 40038 54000 92000 333 91215 555 11010 22011=
0108997743999992023061521004+40650-074067FM-13+007299999V0202801N006719999999N999999999+02441+99999100371ADDMD1710031+9999OD159900771999REMSYN068ROBN4 46/// /2813 10244 40037 57003 92100 333 91215 555 11012 22013=
0108997743999992023061522004+40650-074067FM-13+007299999V0203101N005719999999N999999999+02501+99999100361ADDMD1410001+9999OD159900671999REMSYN068ROBN4 46/// /3111 10250 40036 54000 92200 333 91213 555 11010 22011=
0108997743999992023061523004+40650-074067FM-13+007299999V0203101N005119999999N999999999+02491+99999100401ADDMD1510001+9999OD159900621999REMSYN068ROBN4 46/// /3110 10249 40040 55000 92300 333 91212 555 11009 22010=
0088997743999992023061600004+40650-074067FM-13+007299999V0202901N006219999999N999999999+02491+99999100441ADDOD159900721999REMSYN062ROBN4 46/// /2912 10249 40044 92342 333 91214 555 11011 22012=
0108997743999992023061601004+40650-074067FM-13+007299999V0203001N005719999999N999999999+02441+99999100531ADDMD1310171+9999OD159900671999REMSYN068ROBN4 46/// /3011 10244 40053 53017 90100 333 91213 555 11010 22011=
0108997743999992023061602004+40650-074067FM-13+007299999V0202801N004119999999N999999999+02381+99999100601ADDMD1310201+9999OD159900461999REMSYN068ROBN4 46/// /2808 10238 40060 53020 90200 333 91209 555 11007 22008=
0108997743999992023061603004+40650-074067FM-13+007299999V0202701N001519999999N999999999+02221+99999100651ADDMD1110201+9999OD159900211999REMSYN068ROBN4 46/// /2703 10222 40065 51020 90300 333 91204 555 11003 22003=
0108997743999992023061604004+40650-074067FM-13+007299999V0202601N003119999999N999999999+02151+99999100681ADDMD1110151+9999OD159900361999REMSYN068ROBN4 46/// /2606 10215 40068 51015 90400 333 91207 555 11006 22006=
0108997743999992023061605004+40650-074067FM-13+007299999V0202601N003119999999N999999999+02151+99999100671ADDMD1110071+9999OD159900361999REMSYN068ROBN4 46/// /2606 10215 40067 51007 90500 333 91207 555 11006 22006=
0108997743999992023061606004+40650-074067FM-13+007299999V0202801N002619999999N999999999+02061+99999100681ADDMD1110031+9999OD159900311999REMSYN068ROBN4 46/// /2805 10206 40068 51003 90600 333 91206 555 11004 22005=
0108997743999992023061607004+40650-074067FM-13+007299999V0209999C000019999999N999999999+01991+99999100631ADDMD1810051+9999OD159900101999REMSYN068ROBN4 46/// /0000 10199 40063 58005 90700 333 91202 555 11001 22001=
0088997743999992023061608004+40650-074067FM-13+007299999V0201801N002119999999N999999999+02001+99999100641ADDOD159900261999REMSYN062ROBN4 46/// /1804 10200 40064 90742 333 91205 555 11003 22004=
0108997743999992023061609004+40650-074067FM-13+007299999V0202701N002119999999N999999999+01891+99999100651ADDMD1610031+9999OD159900361999REMSYN068ROBN4 46/// /2704 10189 40065 56003 90900 333 91207 555 11003 22004=
0108997743999992023061610004+40650-074067FM-13+007299999V0202801N002119999999N999999999+01831+99999100691ADDMD1310061+9999OD159900361999REMSYN068ROBN4 46/// /2804 10183 40069 53006 91000 333 91207 555 11004 22004=
0108997743999992023061611004+40650-074067FM-13+007299999V0202901N001519999999N999999999+01831+99999100671ADDMD1410001+9999OD159900211999REMSYN068ROBN4 46/// /2903 10183 40067 54000 91100 333 91204 555 11003 22003=
0108997743999992023061612004+40650-074067FM-13+007299999V0202601N003119999999N999999999+01951+99999100721ADDMD1310071+9999OD159900361999REMSYN068ROBN4 46/// /2606 10195 40072 53007 91200 333 91207 555 11005 22006=
0108997743999992023061613004+40650-074067FM-13+007299999V0201101N001519999999N999999999+01971+99999100711ADDMD1410001+9999OD159900151999REMSYN068ROBN4 46/// /1103 10197 40071 54000 91300 333 91203 555 11003 22003=
0108997743999992023061614004+40650-074067FM-13+007299999V0201301N001519999999N999999999+02081+99999100711ADDMD1110041+9999OD159900151999REMSYN068ROBN4 46/// /1303 10208 40071 51004 91400 333 91203 555 11002 22003=
0108997743999992023061615004+40650-074067FM-13+007299999V0201201N002119999999N999999999+02221+99999100671ADDMD1810051+9999OD159900261999REMSYN068ROBN4 46/// /1204 10222 40067 58005 91500 333 91205 555 11004 22004=
0088997743999992023061616004+40650-074067FM-13+007299999V0201601N005719999999N999999999+02331+99999100601ADDOD159900621999REMSYN062ROBN4 46/// /1611 10233 40060 91542 333 91212 555 11010 22011=
0108997743999992023061617004+40650-074067FM-13+007299999V0202001N008219999999N999999999+99999+99999100571ADDMD1610141+9999OD159900931999REMSYN068ROBN4 46/// /2016 1//// 40057 56014 91700 333 91218 555 11015 22016=
0108997743999992023061618004+40650-074067FM-13+007299999V0202401N008219999999N999999999+01861+99999100771ADDMD1310101+9999OD159901031999REMSYN068ROBN4 46/// /2416 10186 40077 53010 91800 333 91220 555 11014 22016=
0108997743999992023061619004+40650-074067FM-13+007299999V0200901N006719999999N999999999+01841+99999100481ADDMD1810101+9999OD159900821999REMSYN068ROBN4 46/// /0913 10184 40048 58010 91900 333 91216 555 11012 22013=
0088997743999992023061620004+40650-074067FM-13+007299999V0200801N004119999999N999999999+01861+99999100451ADDOD159900511999REMSYN062ROBN4 46/// /0808 10186 40045 91936 333 91210 555 11007 22008=
0108997743999992023061621004+40650-074067FM-13+007299999V0201201N004619999999N999999999+01971+99999100441ADDMD1610331+9999OD159900511999REMSYN068ROBN4 46/// /1209 10197 40044 56033 92100 333 91210 555 11008 22009=
0088997743999992023061622004+40650-074067FM-13+007299999V0201201N005119999999N999999999+01941+99999100461ADDOD159900671999REMSYN062ROBN4 46/// /1210 10194 40046 92148 333 91213 555 11009 22010=
0108997743999992023061623004+40650-074067FM-13+007299999V0201301N004119999999N999999999+01921+99999100481ADDMD1210041+9999OD159900571999REMSYN068ROBN4 46/// /1308 10192 40048 52004 92300 333 91211 555 11007 22008=
0108997743999992023061700004+40650-074067FM-13+007299999V0201801N003119999999N999999999+01871+99999100471ADDMD1110031+9999OD159900361999REMSYN068ROBN4 46/// /1806 10187 40047 51003 90000 333 91207 555 11005 22006=
0108997743999992023061701004+40650-074067FM-13+007299999V0201401N001019999999N999999999+01881+99999100451ADDMD1410001+9999OD159900151999REMSYN068ROBN4 46/// /1402 10188 40045 54000 90100 333 91203 555 11002 22002=
0108997743999992023061702004+40650-074067FM-13+007299999V0200901N001019999999N999999999+01891+99999100511ADDMD1310031+9999OD159900211999REMSYN068ROBN4 46/// /0902 10189 40051 53003 90200 333 91204 555 11002 22002=
0108997743999992023061703004+40650-074067FM-13+007299999V0200401N002619999999N999999999+01901+99999100501ADDMD1210031+9999OD159900361999REMSYN068ROBN4 46/// /0405 10190 40050 52003 90300 333 91207 555 11005 22005=
0108997743999992023061704004+40650-074067FM-13+007299999V0200201N003119999999N999999999+01901+99999100471ADDMD1990001+9999OD159900361999REMSYN068ROBN4 46/// /0206 10190 40047 50000 90400 333 91207 555 11006 22006=
0108997743999992023061705004+40650-074067FM-13+007299999V0203501N004119999999N999999999+01821+99999100441ADDMD1810071+9999OD159900571999REMSYN068ROBN4 46/// /3508 10182 40044 58007 90500 333 91211 555 11008 22008=
0088997743999992023061706004+40650-074067FM-13+007299999V0203501N004119999999N999999999+01771+99999100421ADDOD159900571999REMSYN062ROBN4 46/// /3508 10177 40042 90548 333 91211 555 11007 22008=
0108997743999992023061707004+40650-074067FM-13+007299999V0203401N004119999999N999999999+01741+99999100391ADDMD1610081+9999OD159900621999REMSYN068ROBN4 46/// /3408 10174 40039 56008 90700 333 91212 555 11008 22008=
0108997743999992023061708004+40650-074067FM-13+007299999V0203401N004619999999N999999999+01721+99999100391ADDMD1610051+9999OD159900671999REMSYN068ROBN4 46/// /3409 10172 40039 56005 90800 333 91213 555 11009 22009=
0108997743999992023061709004+40650-074067FM-13+007299999V0203201N005719999999N999999999+01701+99999100401ADDMD1410001+9999OD159900621999REMSYN068ROBN4 46/// /3211 10170 40040 54000 90900 333 91212 555 11010 22011=
0108997743999992023061710004+40650-074067FM-13+007299999V0203401N004119999999N999999999+01711+99999100451ADDMD1310061+9999OD159900461999REMSYN068ROBN4 46/// /3408 10171 40045 53006 91000 333 91209 555 11007 22008=
0108997743999992023061711004+40650-074067FM-13+007299999V0203001N005119999999N999999999+99999+99999100461ADDMD1210071+9999OD159900571999REMSYN068ROBN4 46/// /3010 1//// 40046 52007 91100 333 91211 555 11009 22010=
0088997743999992023061712004+40650-074067FM-13+007299999V0203001N005719999999N999999999+01761+99999100481ADDOD159900771999REMSYN062ROBN4 46/// /3011 10176 40048 91136 333 91215 555 11010 22010=
0108997743999992023061713004+40650-074067FM-13+007299999V0203201N006219999999N999999999+01901+99999100451ADDMD1410001+9999OD159900881999REMSYN068ROBN4 46/// /3212 10190 40045 54000 91300 333 91217 555 11011 22012=
0108997743999992023061714004+40650-074067FM-13+007299999V0203201N006719999999N999999999+01971+99999100421ADDMD1810041+9999OD159900931999REMSYN068ROBN4 46/// /3213 10197 40042 58004 91400 333 91218 555 11012 22013=
0108997743999992023061715004+40650-074067FM-13+007299999V0203301N005719999999N999999999+02081+99999100451ADDMD1510001+9999OD159901131999REMSYN068ROBN4 46/// /3311 10208 40045 55000 91500 333 91222 555 11010 22011=
0108997743999992023061716004+40650-074067FM-13+007299999V0203401N010319999999N999999999+02191+99999100451ADDMD1510001+9999OD159901441999REMSYN068ROBN4 46/// /3420 10219 40045 55000 91600 333 91228 555 11018 22020=
0108997743999992023061717004+40650-074067FM-13+007299999V0203301N007219999999N999999999+02271+99999100441ADDMD1990001+9999OD159900981999REMSYN068ROBN4 46/// /3314 10227 40044 50000 91700 333 91219 555 11012 22014=
0108997743999992023061718004+40650-074067FM-13+007299999V0203401N009319999999N999999999+02361+99999100391ADDMD1810061+9999OD159901291999REMSYN068ROBN4 46/// /3418 10236 40039 58006 91800 333 91225 555 11017 22018=
0108997743999992023061719004+40650-074067FM-13+007299999V0203101N010319999999N999999999+02371+99999100361ADDMD1810091+9999OD159901491999REMSYN068ROBN4 46/// /3120 10237 40036 58009 91900 333 91229 555 11019 22020=
0108997743999992023061720004+40650-074067FM-13+007299999V0203301N008819999999N999999999+02421+99999100361ADDMD1610081+9999OD159901131999REMSYN068ROBN4 46/// /3317 10242 40036 56008 92000 333 91222 555 11016 22017=
0108997743999992023061721004+40650-074067FM-13+007299999V0203201N011819999999N999999999+02381+99999100371ADDMD1510001+9999OD159901651999REMSYN068ROBN4 46/// /3223 10238 40037 55000 92100 333 91232 555 11021 22023=
0108997743999992023061722004+40650-074067FM-13+007299999V0203201N010819999999N999999999+02401+99999100431ADDMD1310071+9999OD159901391999REMSYN068ROBN4 46/// /3221 10240 40043 53007 92200 333 91227 555 11019 22021=
0108997743999992023061723004+40650-074067FM-13+007299999V0203501N008819999999N999999999+02061+99999100571ADDMD1310211+9999OD159901291999REMSYN068ROBN4 46/// /3517 10206 40057 53021 92300 333 91225 555 11016 22017=
0088997743999992023061800004+40650-074067FM-13+007299999V0203601N006719999999N999999999+02031+99999100631ADDOD159900771999REMSYN062ROBN4 46/// /3613 10203 40063 92342 333 91215 555 11012 22013=
0108997743999992023061801004+40650-074067FM-13+007299999V0203501N005719999999N999999999+02011+99999100731ADDMD1110301+9999OD159900671999REMSYN068ROBN4 46/// /3511 10201 40073 51030 90100 333 91213 555 11010 22011=
0088997743999992023061802004+40650-074067FM-13+007299999V0203401N004119999999N999999999+02021+99999100801ADDOD159900511999REMSYN062ROBN4 46/// /3408 10202 40080 90154 333 91210 555 11007 22008=
0088997743999992023061803004+40650-074067FM-13+007299999V0203101N003619999999N999999999+02041+99999100811ADDOD159900511999REMSYN062ROBN4 46/// /3107 10204 40081 90236 333 91210 555 11007 22007=
0108997743999992023061804004+40650-074067FM-13+007299999V0203101N005119999999N999999999+02001+99999100811ADDMD1110081+9999OD159900511999REMSYN068ROBN4 46/// /3110 10200 40081 51008 90400 333 91210 555 11009 22010=
0108997743999992023061805004+40650-074067FM-13+007299999V0202801N005119999999N999999999+01951+99999100791ADDMD1410001+9999OD159900571999REMSYN068ROBN4 46/// /2810 10195 40079 54000 90500 333 91211 555 11009 22010=
0088997743999992023061806004+40650-074067FM-13+007299999V0202901N003619999999N999999999+01931+99999100791ADDOD159900461999REMSYN062ROBN4 46/// /2907 10193 40079 90536 333 91209 555 11007 22007=
0108997743999992023061807004+40650-074067FM-13+007299999V0203001N005719999999N999999999+01881+99999100771ADDMD1710041+9999OD159900721999REMSYN068ROBN4 46/// /3011 10188 40077 57004 90700 333 91214 555 11010 22011=
0108997743999992023061808004+40650-074067FM-13+007299999V0202901N004619999999N999999999+01821+99999100831ADDMD1310041+9999OD159900511999REMSYN068ROBN4 46/// /2909 10182 40083 53004 90800 333 91210 555 11008 22009=
