date,state,light_mean,light_median,light_max,light_std,quality_high_pct,quality_ephemeral_pct,quality_poor_pct,cloud_clear_pct,cloud_cloudy_pct,snow_coverage_pct,lunar_irradiance_mean,has_gaps,gap_fill_effectiveness,gap_fill_pct,quality_score
2023-09-26,NJ,53.179349389179755,53.300000000000004,53.300000000000004,2.5210703444008864,0.9964165212332752,0.00358347876672484,0.0,1.0,0.0,0.0,8.05484229947613,True,0.9898173356602676,98.98173356602676,0.9982082606166376
2023-09-27,NJ,74.76656288539847,74.8,74.8,0.2137613618249151,0.9751855730075626,0.024814426992437463,0.0,1.0,0.0,0.0,7.73893119232451,True,0.6535148342059337,65.35148342059337,0.9875927865037812
2023-09-28,NJ,101.90190436300176,101.9,102.0,0.013667834566312353,0.9653705642815591,0.03462943571844095,0.0,1.0,0.0,0.0,7.400324763014166,True,0.5877789412449098,58.777894124490984,0.9826852821407794
2023-09-29,NJ,151.8463320535195,151.9,152.0,0.06813928888569977,0.9407562536358348,0.05924374636416521,0.0,1.0,0.0,0.0,8.124967942933944,True,0.9325840605002909,93.25840605002908,0.9703781268179175
2023-09-30,NJ,112.19962070971499,112.2,112.2,0.006146964078682057,0.8589272833042466,0.14107271669575336,0.0,1.0,0.0,0.0,7.962669612042474,True,0.8181407795229785,81.81407795229785,0.9294636416521234
2023-10-01,NJ,77.80428621291448,77.9,77.9,0.2984091416384664,0.852849331006399,0.14715066899360094,0.0,1.0,0.0,0.0,6.935478567728568,True,0.10861198371146015,10.861198371146015,0.9264246655031996
2023-10-02,NJ,54.49807329842931,54.400000000000006,55.300000000000004,0.28044178847236884,0.923020360674811,0.07697963932518906,0.0,1.0,0.0,0.0,7.837205315369275,True,0.10070971495055264,10.070971495055264,0.9615101803374055
2023-10-03,NJ,38.509984874927284,38.5,39.2,0.08300430544125334,0.9558347876672484,0.0441652123327516,0.0,1.0,0.0,0.0,6.842025592170214,True,0.24114950552646888,24.11495055264689,0.9779173938336241
2023-10-04,NJ,27.0,27.0,27.0,0.0,0.8977731239092496,0.10222687609075044,0.0,1.0,0.0,0.0,6.610618899724218,True,0.19435951134380453,19.435951134380453,0.9488865619546247
2023-10-05,NJ,18.790520069808032,18.8,18.8,0.029293752623256866,0.9109156486329261,0.02534496800465387,0.0,1.0,0.0,0.0,6.901619769351453,True,0.06486561954624782,6.486561954624783,0.9554578243164631
2023-10-06,NJ,12.793098778359514,12.8,12.8,0.04497487778766561,0.7788202443280977,0.05558580570098895,0.0,1.0,0.0,0.0,7.0994365021151,True,0.5337894124490983,53.378941244909825,0.8894101221640489
2023-10-07,NJ,8.472175450843514,8.5,8.5,0.06921491382307363,0.9172961023851076,0.08266201279813845,0.0,1.0,0.0,0.0,7.6848611582016995,True,0.705456660849331,70.5456660849331,0.9586480511925537
2023-10-08,NJ,5.310557766143105,5.300000000000001,5.5,0.04472233002302935,0.9248819080860966,0.07511809191390344,0.0,1.0,0.0,0.0,7.576543229378433,True,0.006454915648632926,0.6454915648632926,0.9624409540430483
2023-10-09,NJ,3.2,3.2,3.2,0.0,0.9668970331588133,0.033102966841186736,0.0,1.0,0.0,0.0,6.946237908601937,True,0.015720767888307154,1.5720767888307154,0.9834485165794067
2023-10-10,NJ,0.5,0.5,0.5,0.0,0.9850703897614892,0.014929610238510763,0.0,1.0,0.0,0.0,7.21174362906466,True,0.33304944735311226,33.304944735311224,0.9925351948807446
2023-10-11,NJ,0.5142226876090751,0.5,0.8,0.06375359942699062,0.96773938336242,0.03226061663757999,0.0,1.0,0.0,0.0,7.7012981969953325,True,0.42061663757998835,42.061663757998836,0.98386969168121
2023-10-12,NJ,0.5,0.5,0.5,0.0,0.9993577661431065,0.0006422338568935428,0.0,1.0,0.0,0.0,8.68574489242767,True,0.10269691681210005,10.269691681210006,0.9996788830715533
2023-10-13,NJ,0.5,0.5,0.5,0.0,0.9963746364165212,0.0036253635834787665,0.0,1.0,0.0,0.0,8.351408193522792,True,0.02992437463641652,2.992437463641652,0.9981873182082606
2023-10-14,NJ,0.5,0.5,0.5,0.0,0.9820826061663758,0.0179173938336242,0.0,1.0,0.0,0.0,7.864061319588718,True,0.6388598022105876,63.88598022105876,0.9910413030831879
2023-10-15,NJ,0.5,0.5,0.5,0.0,0.9946480511925538,0.005351948807446189,0.0,1.0,0.0,0.0,8.107239641621685,True,0.9794857475276323,97.94857475276324,0.997324025596277
2023-10-16,NJ,0.5,0.5,0.5,0.0,0.996369982547993,0.00011634671320535195,0.0,1.0,0.0,0.0,6.819989235981592,True,0.01801977894124491,1.8019778941244908,0.9981849912739964
2023-10-17,NJ,0.5,0.5,0.5,0.0,0.9656497963932519,0.034350203606748106,0.0,1.0,0.0,0.0,8.16845427892758,True,0.2709435718440954,27.09435718440954,0.9828248981966259
2023-10-18,NJ,0.5,0.5,0.5,0.0,0.9765770796974985,0.023422920302501454,0.0,1.0,0.0,0.0,8.176485878274152,True,0.7464618964514252,74.64618964514253,0.9882885398487493
2023-10-19,NJ,0.5,0.5,0.5,0.0,0.9988737638161722,0.0011262361838278068,0.0,1.0,0.0,0.0,7.096520100465715,True,0.0579173938336242,5.79173938336242,0.9994368819080861
2023-10-20,NJ,0.5,0.5,0.5,0.0,0.9700151250727167,0.029984874927283304,0.0,1.0,0.0,0.0,7.845263814469928,True,0.9173286794648051,91.73286794648051,0.9850075625363583
2023-10-21,NJ,0.5,0.5,0.5,0.0,0.995215823152996,0.004784176847004072,0.0,1.0,0.0,0.0,7.975961197349821,True,0.9923630017452006,99.23630017452007,0.997607911576498
2023-10-22,NJ,0.5,0.5,0.5,0.0,0.9892123327515998,0.010787667248400233,0.0,1.0,0.0,0.0,7.822799907087049,True,0.18004886561954625,18.004886561954624,0.9946061663757999
