date,state,gapfilled_ntl,ntl_variability,lunar_irradiance,quality_score,total_passed,peak_birds,peak_direction,peak_speed_mph,peak_altitude_ft,day_of_year,month,year,season,peak_speed_missing,peak_altitude_missing,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),soil_temperature_0_to_7cm (°C),rain (mm),snowfall (cm),wind_gusts_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),vapour_pressure_deficit (kPa),hour
2022-11-12,VT,42.50625158086719,0.056385845987603,0.5586598173314703,0.976625353337682,33500.0,87500.0,SW,11.0,1700.0,316,11,2022,fall,0,0,11.515384615384615,73.84615384615384,9.169230769230769,97.07692307692308,994.046153846154,11.192307692307692,271.0769230769231,6.953846153846154,12.792307692307691,0.0538461538461538,0.0,25.96153846153846,18.338461538461537,273.9230769230769,0.3661538461538461,11.076923076923077
2022-11-13,NJ,32.0,0.0,7.508130320330153,0.9982268760907504,224900.0,116500.0,S,31.0,2100.0,317,11,2022,fall,0,0,4.323076923076924,57.0,-0.6461538461538462,0.0,1016.0846153846154,16.207692307692305,299.0,-3.5461538461538464,8.7,0.0,0.0,32.26923076923077,28.615384615384617,301.9230769230769,0.3684615384615384,11.076923076923077
2022-11-13,VT,32.0,0.0,0.5551388337174538,0.997215455001309,94000.0,108800.0,SE,20.0,2300.0,317,11,2022,fall,0,0,2.715384615384615,62.61538461538461,-2.630769230769231,73.53846153846153,1002.8538461538462,18.923076923076923,317.0,-3.784615384615385,6.392307692307692,0.0384615384615384,0.0,42.74615384615385,28.376923076923077,316.7692307692308,0.2753846153846154,11.076923076923077
2022-11-14,NJ,23.9,3.552713678800501e-15,7.03170108843859,0.8768097731239093,743300.0,412800.0,SW,27.0,3200.0,318,11,2022,fall,0,0,1.2076923076923076,73.6923076923077,-2.707692307692308,31.46153846153846,1024.7076923076925,9.453846153846154,182.46153846153845,-3.007692307692308,4.838461538461538,0.0,0.0,16.53846153846154,19.507692307692302,114.84615384615384,0.18,11.076923076923077
2022-11-14,VT,23.9,3.552713678800501e-15,0.5536909731168813,0.9960883244361018,48000.0,40500.0,Low activity,-1.0,-1.0,318,11,2022,fall,1,1,1.330769230769231,57.76923076923077,-3.507692307692308,84.46153846153847,1015.9384615384616,13.407692307692308,314.7692307692308,-6.269230769230769,3.715384615384615,0.0,0.0,30.4,21.253846153846155,313.53846153846155,0.2907692307692308,11.076923076923077
2023-03-01,NJ,24.35898173356603,2.400359807431926,8.597843956034886,0.9563304246655032,84800.0,56600.0,NNE,26.0,1600.0,60,3,2023,spring,0,0,5.346153846153846,91.3076923076923,2.8846153846153846,99.76923076923076,1005.8538461538462,7.215384615384615,101.76923076923076,4.038461538461538,5.953846153846154,0.0,0.0,13.846153846153848,15.007692307692308,126.46153846153848,0.08,11.076923076923077
2023-03-01,VT,24.64255583511944,0.1395238992323728,1.0548063254025597,0.9822144121836602,17700.0,37800.0,Low activity,-1.0,-1.0,60,3,2023,spring,1,1,1.2923076923076924,69.46153846153847,-2.707692307692308,99.92307692307692,1003.0076923076924,9.492307692307692,161.3846153846154,-3.8,-0.5153846153846154,0.0,0.0,20.21538461538461,18.015384615384612,165.3846153846154,0.2084615384615384,11.076923076923077
2023-03-02,NJ,32.00080977312391,0.0220274406555402,9.043814320605772,0.993389179755672,10800.0,20600.0,Low activity,-1.0,-1.0,61,3,2023,spring,1,1,4.6923076923076925,72.38461538461539,1.1307692307692307,98.46153846153848,1007.4230769230768,9.938461538461535,294.7692307692308,0.023076923076923,6.3538461538461535,0.0,0.0,19.384615384615383,19.83076923076923,212.46153846153845,0.2592307692307692,11.076923076923077
2023-03-02,VT,32.07386255219635,0.1964689311523496,0.8821857737504747,0.9855625224649548,12000.0,39700.0,Low activity,-1.0,-1.0,61,3,2023,spring,1,1,0.4461538461538461,82.38461538461539,-4.646153846153846,92.76923076923076,996.3307692307692,18.5,319.46153846153845,-2.2153846153846155,-0.6153846153846154,0.0769230769230769,0.0376923076923077,40.323076923076925,30.084615384615383,318.3076923076923,0.1115384615384615,11.076923076923077
2023-03-03,NJ,41.67714066317626,0.1244145750971062,8.590525612107927,0.980328097731239,29000.0,40100.0,E,36.0,900.0,62,3,2023,spring,0,0,9.323076923076924,91.07692307692308,4.9692307692307685,94.07692307692308,994.2846153846154,26.93846153846154,156.6153846153846,7.93076923076923,7.446153846153846,2.407692307692308,0.0,57.02307692307692,45.37692307692308,158.6153846153846,0.1015384615384615,11.076923076923077
2023-03-03,VT,41.628161401546926,0.2060020149428604,0.8261958632188042,0.9789528335796158,12500.0,75800.0,N,8.0,1000.0,62,3,2023,spring,0,0,-2.2153846153846155,64.6923076923077,-6.476923076923077,100.0,1002.0615384615384,8.715384615384615,201.07692307692307,-8.153846153846153,-0.7384615384615384,0.0,0.1076923076923076,19.04615384615385,15.938461538461535,179.76923076923077,0.1892307692307692,11.076923076923077
2023-03-04,NJ,53.0,0.0,8.835381058779268,0.9625107620709714,10800.0,24200.0,Low activity,-1.0,-1.0,63,3,2023,spring,1,1,2.838461538461538,69.23076923076923,-1.5,22.384615384615383,1011.3076923076924,12.853846153846153,317.84615384615387,-2.4,5.630769230769231,0.0,0.0,26.346153846153847,24.26923076923077,324.46153846153845,0.2469230769230769,11.076923076923077
2023-03-04,VT,53.066813992394096,0.1132839886132869,0.8912796117019505,0.9959463237349736,11900.0,46200.0,Low activity,-1.0,-1.0,63,3,2023,spring,1,1,0.2769230769230769,87.92307692307692,-3.1923076923076925,100.0,999.3307692307692,7.715384615384615,311.0,-1.6076923076923075,-0.8999999999999999,0.0,0.0807692307692307,18.71538461538461,12.96923076923077,319.15384615384613,0.0807692307692307,11.076923076923077
2023-03-05,NJ,67.33068481675392,0.0461185829809521,8.374238791567688,0.985826643397324,11800.0,30900.0,Low activity,-1.0,-1.0,64,3,2023,spring,1,1,3.9615384615384617,68.07692307692308,-0.1384615384615384,0.0,1017.3923076923076,12.0,319.3076923076923,-1.6076923076923075,6.1,0.0,0.0,23.10769230769231,25.31538461538461,325.6923076923077,0.2815384615384615,11.076923076923077
2023-03-05,VT,67.39999999999998,2.8421709430404014e-14,0.7901873783634819,0.896678958602358,12100.0,25500.0,Low activity,-1.0,-1.0,64,3,2023,spring,1,1,1.5384615384615383,75.6923076923077,-2.4538461538461536,53.0,1006.8538461538462,10.684615384615386,305.61538461538464,-2.330769230769231,-1.0461538461538462,0.0,0.0,22.338461538461537,19.930769230769236,313.15384615384613,0.1692307692307692,11.076923076923077
2023-03-06,NJ,86.83106410703898,0.0462756086698857,7.626998310056538,0.9621849912739966,233900.0,399600.0,NNE,27.0,5000.0,65,3,2023,spring,0,0,4.661538461538462,62.84615384615385,0.5846153846153845,93.3076923076923,1006.546153846154,11.33846153846154,198.7692307692308,-2.1307692307692307,6.838461538461539,0.023076923076923,0.0215384615384615,23.03076923076923,21.16923076923077,201.6153846153846,0.3384615384615385,11.076923076923077
2023-03-06,VT,86.9,0.0,0.9385109997893852,0.959170360903657,11600.0,66700.0,SE,8.0,3300.0,65,3,2023,spring,0,0,0.2615384615384615,55.38461538461539,-5.615384615384615,15.0,1001.9461538461538,20.084615384615383,320.38461538461536,-7.869230769230769,-0.8461538461538461,0.0,0.0,43.67692307692308,34.34615384615385,320.15384615384613,0.2892307692307692,11.076923076923077
2023-03-07,NJ,119.3594098894706,0.1674804728302741,9.072906026401784,0.9971006399069228,10600.0,23600.0,Low activity,-1.0,-1.0,66,3,2023,spring,1,1,0.4923076923076923,54.46153846153846,-5.507692307692308,19.23076923076923,1012.5076923076924,20.21538461538461,329.61538461538464,-7.738461538461538,4.076923076923077,0.0,0.0,41.56923076923077,34.146153846153844,331.2307692307692,0.2992307692307692,11.076923076923077
2023-03-07,VT,120.164613869031,1.0079691656006906,0.7989410780804926,0.976942636154266,11700.0,40400.0,Low activity,-1.0,-1.0,66,3,2023,spring,1,1,-4.438461538461539,72.76923076923077,-10.238461538461538,100.0,1004.9461538461538,18.43076923076923,325.46153846153845,-8.623076923076924,-0.6923076923076923,0.0,0.0269230769230769,41.18461538461538,28.692307692307693,326.46153846153845,0.12,11.076923076923077
2023-03-08,NJ,102.44183455497384,0.5290756790844068,8.987914614511684,0.9392484002326932,10400.0,19500.0,Low activity,-1.0,-1.0,67,3,2023,spring,1,1,1.9230769230769231,62.30769230769231,-3.1153846153846154,25.23076923076923,1017.2307692307692,15.8,331.6923076923077,-4.661538461538462,4.515384615384615,0.0,0.0,30.73076923076923,28.53076923076923,335.2307692307692,0.2807692307692307,11.076923076923077
2023-03-08,VT,102.97705224294548,0.7491177240490894,0.8725647151752158,0.9931129659952695,11800.0,25400.0,Low activity,-1.0,-1.0,67,3,2023,spring,1,1,-1.353846153846154,74.3076923076923,-5.815384615384615,99.84615384615384,1012.1153846153846,11.407692307692308,266.0769230769231,-5.392307692307692,-0.6230769230769231,0.0,0.0,25.77692307692308,19.661538461538463,286.2307692307692,0.1453846153846154,11.076923076923077
2023-03-09,NJ,76.70486050029088,0.147306927004257,7.993339030997204,0.9635299592786504,11600.0,27000.0,Low activity,-1.0,-1.0,68,3,2023,spring,1,1,1.6,72.6923076923077,-2.407692307692308,42.92307692307692,1015.876923076923,10.23076923076923,164.3846153846154,-2.9000000000000004,4.076923076923077,0.0,0.0,19.66923076923077,21.85384615384616,145.69230769230768,0.2023076923076923,11.076923076923077
2023-03-09,VT,76.82381618009241,0.3102671915921048,0.8145239855365748,0.9290706497863332,12000.0,45500.0,Low activity,-1.0,-1.0,68,3,2023,spring,1,1,-2.207692307692308,78.23076923076923,-6.369230769230769,59.15384615384615,1011.7846153846154,9.307692307692308,115.6923076923077,-5.623076923076923,-0.6076923076923078,0.0,0.0,22.8,13.884615384615383,141.23076923076923,0.1253846153846153,11.076923076923077
2023-03-10,NJ,59.600000000000016,1.4210854715202004e-14,7.976560094093538,0.9863641652123328,11800.0,25800.0,Low activity,-1.0,-1.0,69,3,2023,spring,1,1,5.053846153846154,93.3846153846154,2.107692307692308,99.76923076923076,998.823076923077,10.346153846153848,209.07692307692307,4.015384615384615,5.346153846153846,0.6615384615384615,0.0,21.069230769230767,19.04615384615385,242.30769230769232,0.0623076923076923,11.076923076923077
2023-03-10,VT,59.60000000000002,2.131628207280301e-14,0.7525183547624581,0.9913379572311638,11900.0,64600.0,NW,3.0,2400.0,69,3,2023,spring,0,0,-2.230769230769231,81.76923076923077,-6.507692307692308,100.0,1000.2,10.33846153846154,260.3076923076923,-5.053846153846154,-1.3000000000000005,0.0,0.0,22.807692307692307,16.992307692307694,237.53846153846155,0.1061538461538461,11.076923076923077
2023-03-11,NJ,45.600000000000016,1.4210854715202004e-14,8.707137569178057,0.9951599767306574,10400.0,25200.0,Low activity,-1.0,-1.0,70,3,2023,spring,1,1,0.6384615384615385,79.46153846153847,-3.6769230769230767,19.53846153846154,1009.4769230769232,12.430769230769233,309.53846153846155,-2.5461538461538464,2.6538461538461537,0.023076923076923,0.0,24.29230769230769,24.93846153846154,287.9230769230769,0.1376923076923077,11.076923076923077
2023-03-11,VT,45.60000000000002,2.131628207280301e-14,0.9045579887011248,0.999882405669378,11900.0,27100.0,Low activity,-1.0,-1.0,70,3,2023,spring,1,1,-3.4153846153846152,78.0,-7.8076923076923075,63.15384615384615,1002.9461538461538,10.23076923076923,176.15384615384616,-6.7846153846153845,-0.3769230769230769,0.0,0.0,21.838461538461537,16.684615384615384,265.6923076923077,0.1153846153846153,11.076923076923077
2023-03-12,NJ,34.387613263525296,0.0692911491417502,7.715717878729903,0.9809517161140198,17000.0,65200.0,WNW,13.0,1500.0,71,3,2023,spring,0,0,3.876923076923077,82.92307692307692,1.1076923076923078,100.0,1009.876923076923,5.861538461538462,119.07692307692308,1.1384615384615384,4.807692307692308,0.1769230769230769,0.0,12.13076923076923,12.315384615384614,137.84615384615384,0.1346153846153846,11.076923076923077
2023-03-12,VT,34.462946692049286,0.0615458394332841,0.7100550863559182,0.9941047521422136,12100.0,28100.0,Low activity,-1.0,-1.0,71,3,2023,spring,1,1,-0.2461538461538461,70.0,-3.6769230769230767,92.46153846153848,1003.7076923076924,5.515384615384615,187.30769230769232,-5.238461538461538,-0.4615384615384615,0.0,0.0,13.507692307692308,10.33846153846154,188.69230769230768,0.1961538461538461,11.076923076923077
2023-03-13,NJ,25.33135823152996,0.1175557763747064,9.05587782630288,0.99996044211751,10200.0,49000.0,ENE,8.0,1800.0,72,3,2023,spring,0,0,3.9153846153846152,90.84615384615384,-0.676923076923077,100.0,999.8384615384616,19.946153846153848,305.46153846153845,2.5307692307692307,4.815384615384615,0.1307692307692307,0.0,38.96153846153846,33.15384615384615,309.2307692307692,0.0707692307692307,11.076923076923077
2023-03-13,VT,25.397167086012487,0.0335431094763811,0.8997183998316612,0.9996915922272368,11500.0,63100.0,NNE,6.0,1700.0,72,3,2023,spring,0,0,2.576923076923077,79.0,-0.7846153846153846,100.0,999.8076923076924,7.684615384615385,116.92307692307692,-0.8615384615384615,-0.4461538461538461,0.1153846153846153,0.07,18.146153846153847,14.715384615384616,136.46153846153845,0.1646153846153846,11.076923076923077
2023-03-14,NJ,16.947698429319367,3.519722085159179,7.744905275416657,0.9757533449680048,10100.0,31800.0,Low activity,-1.0,-1.0,73,3,2023,spring,1,1,0.8,60.84615384615385,-6.300000000000001,91.6153846153846,1001.746153846154,28.99230769230769,297.3076923076923,-5.869230769230769,2.523076923076923,0.0,0.0484615384615384,58.43846153846154,47.34615384615385,299.84615384615387,0.2546153846153846,11.076923076923077
2023-03-14,VT,17.800000000000004,3.552713678800501e-15,0.905330790030512,1.0,11400.0,28600.0,Low activity,-1.0,-1.0,73,3,2023,spring,1,1,1.2846153846153845,80.76923076923077,-4.861538461538462,100.0,990.6615384615384,26.223076923076924,347.46153846153845,-1.676923076923077,-0.3538461538461538,0.0153846153846153,0.2153846153846154,54.892307692307696,41.37692307692308,323.46153846153845,0.13,11.076923076923077
2023-03-15,NJ,5.811086910994767,5.686716680932892,8.346528543620023,0.9843583478766724,9800.0,26400.0,Low activity,-1.0,-1.0,74,3,2023,spring,1,1,1.2153846153846155,39.15384615384615,-4.515384615384615,13.76923076923077,1012.0692307692308,16.338461538461537,307.46153846153845,-11.376923076923076,3.353846153846154,0.0,0.0,33.63846153846154,31.523076923076925,311.46153846153845,0.4184615384615385,11.076923076923077
2023-03-15,VT,0.5,0.0,0.9070420200953364,0.9999556247808974,11300.0,25200.0,Low activity,-1.0,-1.0,74,3,2023,spring,1,1,1.169230769230769,63.38461538461539,-4.215384615384616,76.15384615384616,1000.1076923076924,18.007692307692306,327.0,-5.061538461538461,-0.3769230769230769,0.0,0.0107692307692307,42.17692307692308,31.83076923076923,323.53846153846155,0.2492307692307692,11.076923076923077
2023-03-16,NJ,0.5,0.0,8.425829375313986,0.9993670738801628,752100.0,274200.0,NE,43.0,1800.0,75,3,2023,spring,0,0,6.184615384615385,51.61538461538461,1.8461538461538465,66.15384615384616,1007.753846153846,12.146153846153847,215.84615384615384,-3.161538461538462,6.423076923076923,0.0,0.0,22.72307692307692,27.684615384615384,220.30769230769232,0.4669230769230769,11.076923076923077
2023-03-16,VT,0.5,0.0,1.0919315576347532,0.993405842441347,36600.0,51700.0,NE,17.0,1500.0,75,3,2023,spring,0,0,1.0846153846153843,79.53846153846153,-2.169230769230769,99.6153846153846,1000.1692307692308,5.769230769230769,160.92307692307693,-2.2,-0.5538461538461539,0.0,0.0053846153846153,12.215384615384616,8.453846153846154,184.3846153846154,0.1423076923076923,11.076923076923077
2023-03-17,NJ,0.5,0.0,8.824084797095917,0.990675974403723,14800.0,21900.0,Low activity,-1.0,-1.0,76,3,2023,spring,1,1,10.323076923076922,80.61538461538461,7.199999999999999,100.0,998.9923076923076,16.907692307692308,259.0769230769231,7.084615384615385,9.86153846153846,0.2,0.0,34.246153846153845,30.03846153846154,262.0,0.2469230769230769,11.076923076923077
2023-03-17,VT,0.5,0.0,0.9083937294537716,0.9949190374127472,21200.0,43700.0,Low activity,-1.0,-1.0,76,3,2023,spring,1,1,5.792307692307692,73.23076923076923,1.2999999999999998,99.6153846153846,987.2692307692308,17.776923076923076,184.3846153846154,1.2923076923076924,-0.4153846153846154,0.1692307692307692,0.0,37.44615384615385,32.41538461538461,186.53846153846155,0.2538461538461538,11.076923076923077
2023-03-18,NJ,0.5,0.0,8.403705809589122,0.982087260034904,9900.0,19600.0,Low activity,-1.0,-1.0,77,3,2023,spring,1,1,2.0615384615384618,48.69230769230769,-3.146153846153846,47.23076923076923,1006.9846153846154,14.9,276.9230769230769,-7.730769230769231,5.746153846153846,0.0,0.0,29.984615384615385,28.27692307692308,281.84615384615387,0.3761538461538461,11.076923076923077
2023-03-18,VT,0.5,0.0,0.9097011915370334,0.9962636065515572,17500.0,37600.0,Low activity,-1.0,-1.0,77,3,2023,spring,1,1,0.9923076923076922,61.38461538461539,-3.476923076923077,70.53846153846153,993.1076923076924,11.515384615384615,275.3076923076923,-5.800000000000001,-0.5,0.0,0.0053846153846153,26.43846153846154,20.338461538461537,272.53846153846155,0.2669230769230769,11.076923076923077
2023-03-19,NJ,0.5,0.0,9.467425402120195,0.9987225130890052,9900.0,28100.0,Low activity,-1.0,-1.0,78,3,2023,spring,1,1,-1.646153846153846,53.69230769230769,-6.6923076923076925,13.384615384615383,1018.4153846153846,12.33846153846154,281.3076923076923,-10.0,2.1153846153846154,0.0,0.0,25.138461538461534,24.46923076923077,287.38461538461536,0.2592307692307692,11.076923076923077
2023-03-19,VT,0.5,0.0,1.037144499865774,0.9979409898336372,13100.0,32200.0,Low activity,-1.0,-1.0,78,3,2023,spring,1,1,-5.746153846153846,60.92307692307692,-11.623076923076924,75.61538461538461,1002.8923076923076,17.26153846153846,234.0,-12.484615384615385,-0.6076923076923076,0.0,0.0,38.86923076923077,28.153846153846157,240.53846153846155,0.16,11.076923076923077
2023-03-20,NJ,0.5,0.0,7.718543550669639,0.9984386271087842,80700.0,42000.0,NE,31.0,1600.0,79,3,2023,spring,0,0,2.1384615384615384,61.23076923076923,-2.230769230769231,0.0,1021.2076923076924,11.246153846153844,245.69230769230768,-4.730769230769231,4.084615384615384,0.0,0.0,20.13076923076923,25.03846153846154,250.3846153846154,0.29,11.076923076923077
2023-03-20,VT,0.5,0.0,1.071612760905341,0.9980763342519005,32000.0,41600.0,Low activity,-1.0,-1.0,79,3,2023,spring,1,1,2.930769230769231,58.46153846153846,-1.4769230769230768,72.3076923076923,1007.8461538461538,12.076923076923077,221.0,-4.953846153846154,-0.6461538461538462,0.0,0.0,27.62307692307693,22.03076923076923,231.92307692307693,0.3399999999999999,11.076923076923077
2023-03-21,NJ,0.5,0.0,7.799552153444951,0.9999045956951716,444600.0,198300.0,NE,38.0,3300.0,80,3,2023,spring,0,0,5.807692307692308,54.84615384615385,1.5230769230769232,79.38461538461539,1023.9615384615385,12.146153846153847,223.15384615384616,-2.769230769230769,7.284615384615384,0.0,0.0,22.815384615384616,26.707692307692305,223.7692307692308,0.4338461538461538,11.076923076923077
2023-03-21,VT,0.5,0.0,0.7882619023528924,0.998253835128311,27800.0,41600.0,Low activity,-1.0,-1.0,80,3,2023,spring,1,1,1.669230769230769,76.15384615384616,-2.1307692307692307,87.92307692307692,1015.1461538461538,9.446153846153846,63.30769230769231,-2.269230769230769,-0.5461538461538461,0.0,0.0,21.846153846153847,17.56153846153846,180.3846153846154,0.1823076923076923,11.076923076923077
2023-03-22,NJ,0.5,0.0,8.00693515680435,0.9819429901105294,181400.0,101500.0,NNE,35.0,1800.0,81,3,2023,spring,0,0,8.961538461538462,87.07692307692308,6.330769230769231,85.92307692307692,1015.7769230769233,12.615384615384617,204.30769230769232,6.869230769230769,9.292307692307691,0.0,0.0,24.315384615384616,25.784615384615385,208.23076923076923,0.1492307692307692,11.076923076923077
2023-03-22,VT,0.5,0.0,0.8121630124109639,0.998440211048542,75900.0,71100.0,N,20.0,1700.0,81,3,2023,spring,0,0,1.8846153846153848,75.61538461538461,-1.330769230769231,92.15384615384616,1009.5846153846154,6.646153846153847,241.92307692307693,-2.169230769230769,-0.6538461538461539,0.0,0.0,15.684615384615386,12.33846153846154,227.07692307692307,0.1853846153846154,11.076923076923077
2023-03-23,NJ,0.5,0.0,8.614101858009851,0.9876323443862712,19300.0,35000.0,Low activity,-1.0,-1.0,82,3,2023,spring,1,1,13.484615384615385,85.3076923076923,12.023076923076925,94.53846153846152,1005.2692307692308,12.484615384615385,295.15384615384613,11.007692307692308,11.7,0.6461538461538462,0.0,24.815384615384616,24.984615384615385,298.38461538461536,0.2369230769230769,11.076923076923077
2023-03-23,VT,0.5,0.0,0.7922642288797728,0.9994896849803196,15100.0,56300.0,E,26.0,3800.0,82,3,2023,spring,0,0,4.161538461538462,94.76923076923076,1.0692307692307692,88.07692307692308,994.1307692307691,10.96923076923077,247.6153846153846,3.353846153846154,0.7384615384615384,0.5538461538461539,0.0,25.06153846153846,22.746153846153845,275.6923076923077,0.0484615384615384,11.076923076923077
2023-03-24,NJ,0.5,0.0,8.324853415949326,0.9551460151250726,9500.0,20400.0,Low activity,-1.0,-1.0,83,3,2023,spring,1,1,7.223076923076923,73.46153846153847,4.3769230769230765,100.0,1012.0230769230768,8.330769230769231,147.30769230769232,2.761538461538461,8.007692307692308,0.0461538461538461,0.0,15.784615384615384,15.253846153846156,145.84615384615384,0.2715384615384615,11.076923076923077
2023-03-24,VT,0.5,0.0,0.8026158265237051,0.9987286499727092,22300.0,50000.0,N,10.0,1100.0,83,3,2023,spring,0,0,-0.6692307692307692,68.76923076923077,-5.176923076923076,93.23076923076924,1006.5769230769232,11.384615384615383,94.53846153846152,-5.9,1.3615384615384616,0.0,0.0,25.784615384615385,19.2,71.46153846153847,0.2023076923076923,11.076923076923077
2023-03-25,NJ,0.5,0.0,9.652532960440787,0.9888632926119836,182500.0,108300.0,NE,52.0,2100.0,84,3,2023,spring,0,0,8.03076923076923,92.53846153846152,5.515384615384615,33.38461538461539,1002.9307692307692,12.153846153846152,265.3076923076923,6.892307692307692,7.953846153846154,0.953846153846154,0.0,26.584615384615383,23.684615384615384,286.46153846153845,0.0753846153846153,11.076923076923077
2023-03-25,VT,0.5,0.0,0.9584930425253848,0.9989039320881647,16900.0,213000.0,NW,15.0,1100.0,84,3,2023,spring,0,0,2.1,77.6923076923077,-3.3076923076923075,100.0,995.6538461538462,21.446153846153848,156.6153846153846,-1.3923076923076925,0.8769230769230769,0.0461538461538461,0.2530769230769231,46.06153846153846,36.26923076923077,153.15384615384616,0.16,11.076923076923077
2023-03-26,NJ,0.5,0.0,7.812622002747896,0.9717324025596276,644500.0,489700.0,NE,24.0,2100.0,85,3,2023,spring,0,0,6.323076923076924,69.53846153846153,3.276923076923077,17.615384615384617,1011.5,7.276923076923077,212.92307692307693,0.8538461538461538,7.93076923076923,0.0,0.0,13.4,14.238461538461538,214.69230769230768,0.3230769230769231,11.076923076923077
2023-03-26,VT,0.5,0.0,0.7603229166432249,0.9986798372316964,74400.0,67500.0,NNE,10.0,900.0,85,3,2023,spring,0,0,3.8461538461538463,68.84615384615384,-0.2538461538461538,94.6923076923077,1000.4153846153846,12.13846153846154,222.7692307692308,-1.5615384615384615,2.353846153846154,0.0153846153846153,0.0,28.184615384615384,20.33076923076923,247.30769230769232,0.2646153846153846,11.076923076923077
2023-03-27,NJ,0.5,0.0,7.446203809737396,0.9992297847585804,9400.0,37400.0,Low activity,-1.0,-1.0,86,3,2023,spring,1,1,4.384615384615385,91.3076923076923,1.3692307692307693,47.69230769230769,1009.7,9.9,39.53846153846154,3.069230769230769,6.269230769230769,0.2846153846153846,0.0,19.807692307692307,20.984615384615385,22.923076923076923,0.0761538461538461,11.076923076923077
2023-03-27,VT,0.5,0.0,0.7570425687535909,0.9994231221516656,15300.0,98300.0,NE,15.0,2500.0,86,3,2023,spring,0,0,3.7384615384615385,69.76923076923077,0.3999999999999999,96.76923076923076,1005.6153846153846,6.861538461538462,171.46153846153845,-1.6846153846153844,3.123076923076923,0.0153846153846153,0.0,16.0,12.684615384615386,120.3846153846154,0.2707692307692307,11.076923076923077
2023-03-28,NJ,0.5,0.0,8.196548106749868,0.9842931937172774,11200.0,22700.0,Low activity,-1.0,-1.0,87,3,2023,spring,1,1,3.476923076923077,74.92307692307692,0.0923076923076922,53.15384615384615,1015.0307692307692,8.192307692307692,198.53846153846155,-0.6384615384615385,5.161538461538461,0.0,0.0,13.9,15.36153846153846,132.0,0.2030769230769231,11.076923076923077
2023-03-28,VT,0.5,0.0,0.8398270013207687,0.9981051781443172,38800.0,47000.0,Low activity,-1.0,-1.0,87,3,2023,spring,1,1,0.7769230769230769,67.07692307692308,-3.3615384615384616,44.23076923076923,1007.7230769230767,9.538461538461538,140.53846153846155,-4.976923076923077,2.1307692307692307,0.0,0.0,22.569230769230767,15.315384615384614,134.69230769230768,0.2415384615384615,11.076923076923077
2023-03-29,NJ,10.662795578824896,5.463534396855508,9.18099325515192,0.9649447353112276,604400.0,436800.0,NE,43.0,2300.0,88,3,2023,spring,0,0,4.1,65.15384615384616,-0.6692307692307693,29.53846153846154,1014.5615384615384,16.576923076923077,256.6923076923077,-1.8846153846153848,6.792307692307692,0.0153846153846153,0.0,34.23846153846154,30.753846153846155,260.15384615384613,0.2830769230769231,11.076923076923077
2023-03-29,VT,13.31457415320988,1.9124880859588893,0.8659666572199277,0.9916374899601066,47400.0,209000.0,NE,27.0,2300.0,88,3,2023,spring,0,0,4.961538461538462,54.23076923076923,-0.4076923076923077,81.46153846153847,1000.8,19.04615384615385,218.07692307692307,-4.723076923076923,4.215384615384616,0.123076923076923,0.1292307692307692,43.6,30.846153846153847,220.53846153846155,0.4646153846153846,11.076923076923077
2023-03-30,NJ,18.853375218150084,2.2783095287715818,8.073488290871797,0.9331588132635252,176600.0,128400.0,NE,34.0,1900.0,89,3,2023,spring,0,0,1.5230769230769232,60.92307692307692,-2.5923076923076924,41.84615384615385,1022.3923076923076,8.961538461538462,225.23076923076923,-5.446153846153846,3.969230769230769,0.0,0.0,16.169230769230772,19.684615384615384,236.30769230769232,0.2769230769230769,11.076923076923077
2023-03-30,VT,19.165862587696523,0.1259246421643371,0.9148917501223688,0.9855625224649548,15000.0,34300.0,Low activity,-1.0,-1.0,89,3,2023,spring,1,1,-1.4769230769230768,51.69230769230769,-6.492307692307692,33.76923076923077,1012.3384615384616,12.846153846153848,272.3076923076923,-10.723076923076924,0.3538461538461538,0.0,0.0,30.807692307692307,21.0,275.61538461538464,0.2784615384615385,11.076923076923077
2023-03-31,NJ,25.520019080860965,0.0400143035373443,7.510295163655625,0.985782431646306,186800.0,88300.0,NE,39.0,1700.0,90,3,2023,spring,0,0,14.36153846153846,77.53846153846153,11.46923076923077,99.6923076923077,1006.253846153846,20.923076923076923,211.23076923076923,10.392307692307693,11.461538461538462,0.0,0.0,40.5,36.792307692307695,213.6153846153846,0.3653846153846153,11.076923076923077
2023-03-31,VT,25.6,0.0,0.6905472370988547,0.9947836929944842,25300.0,58800.0,NNE,22.0,1600.0,90,3,2023,spring,0,0,2.376923076923077,88.3076923076923,-1.5384615384615383,100.0,1002.7846153846154,12.923076923076923,157.84615384615384,0.2307692307692307,1.623076923076923,0.3076923076923077,0.1884615384615384,27.884615384615383,23.82307692307692,158.53846153846155,0.0969230769230769,11.076923076923077
2023-04-01,NJ,33.5,0.0,8.861114632843115,0.9998440954043047,9900.0,23200.0,Low activity,-1.0,-1.0,91,4,2023,spring,1,1,9.646153846153847,69.23076923076923,4.976923076923077,59.92307692307692,996.7615384615384,24.12307692307693,288.15384615384613,4.223076923076923,11.276923076923076,0.5461538461538461,0.0,49.892307692307696,41.0,290.38461538461536,0.3476923076923076,11.076923076923077
