DNB_BRDF_Corrected_NTL,DNB_Lunar_Irradiance,Gap_Filled_DNB_BRDF_Corrected_NTL,Latest_High_Quality_Retrieval,Mandatory_Quality_Flag,QF_Cloud_Mask,Snow_Flag,date,filename
0.3579771428934903,105.5,0.33357077360346277,1.1118259618287847,0.011876497978697626,540.4177265800071,2.883932000389385e-05,2022-09-11,VT_2022-09-11.tif
1.210852258353437,74.707471730449,0.43939991569508474,1.4672022147240633,0.20463875741965878,294.0533105574321,0.00016528888700270927,2022-09-12,VT_2022-09-12.tif
0.8355726169601922,54.216798239458576,0.41959404224008834,1.9012904719212556,0.114236191101201,491.7804376050162,0.0001153572800155754,2022-09-13,VT_2022-09-13.tif
0.8570941619453659,38.94915776042891,0.37299747837735503,1.9694259948978674,0.11546940205667582,637.8932974564658,3.604915000486731e-05,2022-09-14,VT_2022-09-14.tif
0.31488049596190326,28.0,0.29902460563034833,0.7140321584995457,0.00789861076727297,567.1543959082793,2.883932000389385e-05,2022-09-15,VT_2022-09-15.tif
0.36043295810037074,19.900000000000002,0.4082571934665176,0.7520821070142915,0.018360246198466438,691.3483721151027,6.488847000876117e-05,2022-09-16,VT_2022-09-16.tif
0.5656419358271774,13.954966307609856,0.4903734335132949,0.5173495794082053,0.12098663758228807,296.24581522381663,0.0005046881000681423,2022-09-17,VT_2022-09-17.tif
0.8072545017198922,9.56069284374738,0.5794889572031896,0.5587377640349311,0.08814512230032306,293.0169747954793,0.0003153947202386627,2022-09-18,VT_2022-09-18.tif
0.6839402386218993,6.127317732015652,0.49007591808660056,1.1359459815786301,0.01784649826805734,1040.0332984443519,1.4419660001946925e-05,2022-09-19,VT_2022-09-19.tif
0.49552853056580964,3.9000000000000004,0.4152962751402277,1.9042575855681625,0.004480379029766196,949.5209546357802,0.00018745558002531004,2022-09-20,VT_2022-09-20.tif
0.5991863510671501,2.1,0.41439228361845254,2.3091864345832755,0.011871438802867323,1564.95906725044,0.0016923591550520296,2022-09-21,VT_2022-09-21.tif
0.33310142206387416,0.5,0.39573570283853987,3.2318777459379655,0.011072345786693796,580.1078316877351,0.0,2022-09-22,VT_2022-09-22.tif
0.5564720425118614,0.5,0.49872718222018914,2.4654813272612794,0.002790904795836862,555.241373714076,5.046881000681424e-05,2022-09-23,VT_2022-09-23.tif
0.8949181610078395,0.5,0.8582062392535011,0.14520996283148865,3.79915559818688e-05,110.01899544222832,7.930813001070808e-05,2022-09-24,VT_2022-09-24.tif
1.156391737651477,0.5,0.834780845632659,0.55602556735778,0.00540309112245545,328.27382040890024,2.162949000292039e-05,2022-09-25,VT_2022-09-25.tif
0.5078650881099044,0.5,0.44944810571994814,1.297596901458219,0.015882639799399478,1080.6311236372962,0.0,2022-09-26,VT_2022-09-26.tif
0.45120346000928097,0.5,0.44876737252754717,0.23122139694329777,3.184868104620035e-05,200.86130201217256,0.0,2022-09-27,VT_2022-09-27.tif
0.6476855284626567,0.5,0.44142054946317616,1.0870517701701854,0.011850339266640275,741.4402649892448,2.162949000292039e-05,2022-09-28,VT_2022-09-28.tif
0.7579199384608397,0.5,0.48482044003846675,1.6770658332970272,0.003930357046646646,1755.347086503454,6.488847000876117e-05,2022-09-29,VT_2022-09-29.tif
0.5515307324034024,0.5,0.5583798144467972,0.1942340925491668,0.0,201.12636776483248,0.0,2022-09-30,VT_2022-09-30.tif
0.6048152800764989,0.5,0.41205313638567426,1.01981131224589,0.02371668855376351,606.6954519459325,0.0,2022-10-01,VT_2022-10-01.tif
0.3772402049336346,0.5,0.4293608675720086,0.9737183883943342,0.003344120456961389,594.7438661523087,0.0,2022-10-02,VT_2022-10-02.tif
0.5668565710040236,0.5,0.5593781807695516,0.26656986456744275,0.0014116860364748048,108.75497850777977,0.0,2022-10-03,VT_2022-10-03.tif
0.9594727087661623,0.5,0.5955452254029221,0.8191369471583635,0.00048082754444180953,340.4233644974202,0.0,2022-10-04,VT_2022-10-04.tif
0.7614062910460524,0.5,0.5398724559306893,1.3376303448908418,0.003383220007300483,413.58814459661664,0.0,2022-10-05,VT_2022-10-05.tif
0.47743286493941167,0.5005253506246357,0.48597786035034174,0.11515780805221519,1.493068254971206e-05,116.26227636839123,0.0,2022-10-06,VT_2022-10-06.tif
1.2298177554353562,64.8,0.40295626928389405,1.1036364997106591,0.008871989860583017,718.0993964693736,0.0,2022-10-07,VT_2022-10-07.tif
1.7981020420596703,84.7722342857503,0.39625848225531474,1.680600855357269,0.2882540203099937,934.1740313854922,0.011645911168278301,2022-10-08,VT_2022-10-08.tif
0.27093997338004505,115.1604926307965,0.3367156715882606,1.0919944903327334,0.02037339897325511,687.1699393404515,0.00020908507002823042,2022-10-09,VT_2022-10-09.tif
0.4676851873537362,126.15965824718887,0.3773712350288535,1.3694789913894547,0.04947491866873214,469.15987696241,0.0003244423500438058,2022-10-10,VT_2022-10-10.tif
0.30588090206587354,86.08822968108446,0.30138996692162606,0.4748568205514878,0.016516665789598445,369.4708028320978,0.00017303592002336312,2022-10-11,VT_2022-10-11.tif
0.25688122934064744,63.400000000000006,0.2549730590910696,0.07370979597340317,0.10402954204257601,75.68977650912436,0.0,2022-10-12,VT_2022-10-12.tif
0.27299862019451604,46.800000000000004,0.35822937739104566,0.6850806196122253,0.09185670194018072,507.3228951205269,4.325898000584078e-05,2022-10-13,VT_2022-10-13.tif
7.293899239017028,34.59548181160329,0.40558763345711113,1.6763766583704631,0.9911256407606771,598.6059060835115,0.00012256711001654887,2022-10-14,VT_2022-10-14.tif
0.27879743046991273,25.209701552875938,0.34264925206882374,0.8111698870903873,0.024146581017984302,678.8412919348119,0.00041361805131074817,2022-10-15,VT_2022-10-15.tif
0.7470459634356578,18.195524584292905,0.6239265968329086,0.32899571111246007,0.05819378319217758,318.21747917822097,5.76786400077877e-05,2022-10-16,VT_2022-10-16.tif
0.5334249203538068,12.9,0.4455151326591449,0.5310579826120956,0.007981194213674514,298.940031489709,0.0,2022-10-17,VT_2022-10-17.tif
,8.9,0.4056886554836124,1.5244351741424205,,557.6403653670429,0.0,2022-10-18,VT_2022-10-18.tif
0.829875825508455,5.890608724262161,0.6722032009051703,0.8614732385671396,0.048330482074915096,563.0322741112916,0.000996511601507097,2022-10-19,VT_2022-10-19.tif
1.026849702381538,3.6859038747630133,0.6735859520473149,0.7456301291048704,0.052691155942164655,850.4414787570603,0.0015867563509201245,2022-10-20,VT_2022-10-20.tif
